store_id,sku_id,category,service_level,safety_stock,reorder_point,is_perishable
STR006,SKU0071,Fresh Produce,0.5,0.0,42.7711,True
STR006,SKU0072,Ambient Grocery,0.99,38.4923,87.7231,False
STR006,SKU0073,Bakery,0.5,0.0,28.6667,True
STR006,SKU0074,Snacks & Confectionery,0.9919,45.9522,112.2022,False
STR006,SKU0075,Ambient Grocery,0.9072,16.5671,144.655,True
STR006,SKU0076,Health & Beauty,0.995,22.7908,27.4337,False
STR006,SKU0077,Ambient Grocery,0.995,32.2311,60.363,False
STR006,SKU0078,Household & Cleaning,0.9913,42.0922,110.7515,False
STR006,SKU0079,Beverages,0.9944,79.0026,254.8776,False
STR006,SKU0080,Dairy & Eggs,0.8419,9.5753,41.3116,True
STR006,SKU0081,Frozen,0.9818,39.9725,50.1153,True
STR006,SKU0082,Frozen,0.995,42.627,86.008,False
STR006,SKU0083,Snacks & Confectionery,0.9926,46.5634,115.3106,False
STR006,SKU0084,Beverages,0.9946,79.3565,149.4694,False
STR006,SKU0085,Snacks & Confectionery,0.9937,47.6889,102.4631,False
STR006,SKU0086,Household & Cleaning,0.9909,41.7928,191.4119,False
STR006,SKU0087,Dairy & Eggs,0.7168,10.9548,96.8084,True
STR006,SKU0088,Seasonal,0.9913,79.1604,157.0551,False
STR006,SKU0089,Snacks & Confectionery,0.995,24.6107,35.3287,False
STR006,SKU0090,Health & Beauty,0.995,22.7908,28.1701,False
STR006,SKU0091,Bakery,0.995,24.6107,45.4679,False
STR006,SKU0092,Ambient Grocery,0.995,22.7908,58.0908,False
STR006,SKU0093,Frozen,0.9913,55.6356,100.9927,False
STR006,SKU0094,Health & Beauty,0.995,27.913,76.902,False
STR006,SKU0095,Ambient Grocery,0.995,16.1155,43.0117,False
STR006,SKU0096,Seasonal,0.995,52.4881,89.2775,False
STR006,SKU0097,Dairy & Eggs,0.6013,3.4692,60.2747,True
STR006,SKU0098,Ambient Grocery,0.9915,39.4807,238.1668,False
STR006,SKU0099,Household & Cleaning,0.9937,31.2114,85.7903,False
STR006,SKU0100,Fresh Produce,0.7384,10.6241,58.2476,True
STR006,SKU0101,Frozen,0.995,34.8048,50.6019,False
STR006,SKU0102,Beverages,0.9898,72.1293,179.1881,False
STR006,SKU0103,Fresh Produce,0.6537,4.6525,18.8525,True
STR006,SKU0104,Household & Cleaning,0.995,16.1155,21.4441,False
STR006,SKU0105,Ambient Grocery,0.9874,39.5879,290.5997,False
STR006,SKU0106,Bakery,0.5,0.0,54.9873,True
STR006,SKU0107,Snacks & Confectionery,0.9903,63.1892,297.3431,False
STR006,SKU0108,Ambient Grocery,0.9915,36.5703,274.3751,False
STR006,SKU0109,Beverages,0.992,74.9816,303.0759,False
STR006,SKU0110,Beverages,0.995,30.304,58.6806,False
STR006,SKU0111,Snacks & Confectionery,0.995,42.627,170.7066,False
STR006,SKU0112,Frozen,0.9942,68.2177,176.7609,False
STR006,SKU0113,Bakery,0.6894,4.7216,37.2148,True
STR006,SKU0114,Snacks & Confectionery,0.9936,62.9937,188.319,False
STR006,SKU0115,Fresh Produce,0.55,2.0896,51.6685,True
STR006,SKU0116,Snacks & Confectionery,0.995,34.8048,78.8048,False
STR006,SKU0117,Ambient Grocery,0.993,34.3688,133.5446,False
STR006,SKU0118,Ambient Grocery,0.995,22.7908,69.2908,False
STR006,SKU0119,Dairy & Eggs,0.7727,12.3746,67.3452,True
STR006,SKU0120,Seasonal,0.9944,59.678,115.4142,False
STR006,SKU0121,Snacks & Confectionery,0.995,49.2215,98.9358,False
STR006,SKU0122,Ambient Grocery,0.995,16.1155,30.2514,False
STR006,SKU0123,Bakery,0.5642,2.6744,58.2898,True
STR006,SKU0124,Beverages,0.995,30.304,54.1611,False
STR006,SKU0125,Snacks & Confectionery,0.995,24.6107,46.9278,False
STR006,SKU0126,Health & Beauty,0.995,16.1155,34.9704,False
STR006,SKU0127,Ambient Grocery,0.995,22.7908,53.4158,False
STR006,SKU0128,Ambient Grocery,0.995,27.913,58.7463,False
STR006,SKU0129,Fresh Produce,0.5,0.0,39.2533,True
STR006,SKU0130,Fresh Produce,0.5,0.0,49.4286,True
STR006,SKU0131,Beverages,0.995,42.8563,63.6711,False
STR006,SKU0132,Ambient Grocery,0.9933,43.7281,284.9374,False
STR006,SKU0133,Frozen,0.995,24.6107,32.0014,False
STR006,SKU0134,Frozen,0.995,42.627,90.0195,False
STR006,SKU0135,Seasonal,0.9942,66.3871,130.5421,False
STR006,SKU0136,Ambient Grocery,0.9914,36.4879,74.1363,False
STR006,SKU0137,Beverages,0.995,30.304,55.9064,False
STR006,SKU0138,Dairy & Eggs,0.7804,7.3907,23.2039,True
STR006,SKU0139,Health & Beauty,0.9918,39.7574,108.2189,False
STR006,SKU0140,Snacks & Confectionery,0.995,42.627,101.9842,False
STR006,SKU0141,Dairy & Eggs,0.8556,14.3302,66.4514,True
STR006,SKU0142,Ambient Grocery,0.9918,39.7486,132.9793,False
STR006,SKU0143,Fresh Produce,0.5,0.0,93.2308,True
STR006,SKU0144,Beverages,0.995,30.304,38.5897,False
STR006,SKU0145,Dairy & Eggs,0.883,11.3695,27.3365,True
STR006,SKU0146,Snacks & Confectionery,0.994,47.9839,97.0389,False
STR006,SKU0147,Ambient Grocery,0.9933,37.8897,233.648,False
STR006,SKU0148,Fresh Produce,0.5185,1.0894,201.5894,True
STR006,SKU0149,Bakery,0.6469,3.6018,26.5268,True
STR006,SKU0150,Beverages,0.9898,72.1249,158.1249,False
STR007,SKU0001,Fresh Produce,0.6551,8.1351,45.5351,True
STR007,SKU0002,Dairy & Eggs,0.736,12.0579,181.0449,True
STR007,SKU0003,Ambient Grocery,0.995,22.7908,88.5655,False
STR007,SKU0004,Beverages,0.9913,79.1408,229.3781,False
STR007,SKU0005,Bakery,0.9895,58.359,186.2783,False
STR007,SKU0006,Fresh Produce,0.5777,3.995,64.969,True
STR007,SKU0007,Dairy & Eggs,0.7504,11.1815,84.9315,True
STR007,SKU0008,Frozen,0.9916,22.8512,27.8622,True
STR007,SKU0009,Snacks & Confectionery,0.995,34.8048,71.281,False
STR007,SKU0010,Seasonal,0.995,30.304,51.326,False
STR007,SKU0011,Household & Cleaning,0.995,22.7908,28.6389,False
STR007,SKU0012,Dairy & Eggs,0.995,42.627,216.7293,False
STR007,SKU0013,Household & Cleaning,0.9933,34.6196,48.6076,False
STR007,SKU0014,Seasonal,0.995,42.8563,74.3622,False
STR007,SKU0015,Frozen,0.9664,34.9876,117.3612,True
STR007,SKU0016,Snacks & Confectionery,0.9936,58.2859,188.6359,False
STR007,SKU0017,Ambient Grocery,0.995,36.0355,76.3432,False
STR007,SKU0018,Ambient Grocery,0.995,16.1155,38.6678,False
STR007,SKU0019,Fresh Produce,0.6723,5.2511,12.4836,True
STR007,SKU0020,Dairy & Eggs,0.8644,10.5137,45.7065,True
STR007,SKU0021,Household & Cleaning,0.995,22.7908,55.6999,False
STR007,SKU0022,Bakery,0.5,0.0,142.9125,True
STR007,SKU0023,Frozen,0.995,34.8048,42.916,False
STR007,SKU0024,Fresh Produce,0.5329,1.3745,101.8572,True
STR007,SKU0025,Beverages,0.9938,58.8708,131.2597,False
STR007,SKU0026,Fresh Produce,0.5101,0.4207,24.6049,True
STR007,SKU0027,Ambient Grocery,0.9929,40.6045,86.2408,False
STR007,SKU0028,Seasonal,0.9934,58.3355,70.863,False
STR007,SKU0029,Fresh Produce,0.5798,4.1027,123.1321,True
STR007,SKU0030,Ambient Grocery,0.9919,39.7987,120.2987,False
STR007,SKU0031,Health & Beauty,0.995,32.2311,89.6377,False
STR007,SKU0032,Beverages,0.995,74.2293,180.1696,False
STR007,SKU0033,Seasonal,0.9906,78.1863,133.0581,False
STR007,SKU0034,Snacks & Confectionery,0.995,24.6107,40.1388,False
STR007,SKU0035,Household & Cleaning,0.9919,39.8266,202.1161,False
STR007,SKU0036,Household & Cleaning,0.995,27.913,69.4514,False
STR007,SKU0037,Dairy & Eggs,0.8618,10.4011,29.8578,True
STR007,SKU0038,Ambient Grocery,0.995,27.913,83.3635,False
STR007,SKU0039,Beverages,0.9944,66.6749,201.4001,False
STR007,SKU0040,Beverages,0.9922,56.9028,77.5574,False
STR007,SKU0041,Fresh Produce,0.5,0.0,104.8525,True
STR007,SKU0042,Ambient Grocery,0.9931,40.7281,133.0358,False
STR007,SKU0043,Ambient Grocery,0.995,16.1155,20.4678,False
STR007,SKU0044,Fresh Produce,0.5,0.0,149.5824,True
STR007,SKU0045,Ambient Grocery,0.9936,41.2211,69.4155,False
STR007,SKU0046,Bakery,0.6339,3.2704,19.5655,True
STR007,SKU0047,Fresh Produce,0.5278,0.8197,19.2,True
STR007,SKU0048,Beverages,0.9948,67.3675,189.5103,False
STR007,SKU0049,Frozen,0.995,42.627,56.547,False
STR007,SKU0050,Snacks & Confectionery,0.9935,62.7791,234.8436,False
STR007,SKU0051,Snacks & Confectionery,0.995,24.6107,57.3746,False
STR007,SKU0052,Ambient Grocery,0.9925,43.0668,140.5362,False
STR007,SKU0053,Frozen,0.995,42.627,99.7919,False
STR007,SKU0054,Seasonal,0.995,42.8563,54.0113,False
STR007,SKU0055,Beverages,0.995,42.8563,81.9992,False
STR007,SKU0056,Bakery,0.6099,2.6671,12.6451,True
STR007,SKU0057,Snacks & Confectionery,0.995,34.8048,63.7474,False
STR007,SKU0058,Fresh Produce,0.5,0.0,69.1429,True
STR007,SKU0059,Bakery,0.5395,1.6428,85.412,True
STR007,SKU0060,Dairy & Eggs,0.995,49.2215,127.2215,False
STR007,SKU0061,Seasonal,0.9944,59.638,131.8138,False
STR007,SKU0062,Ambient Grocery,0.995,32.2311,102.5644,False
STR007,SKU0063,Beverages,0.9915,74.3097,188.5319,False
STR007,SKU0064,Health & Beauty,0.995,32.2311,87.7446,False
STR007,SKU0065,Household & Cleaning,0.995,32.2311,82.2531,False
STR007,SKU0066,Snacks & Confectionery,0.9943,48.3899,114.1399,False
STR007,SKU0067,Bakery,0.5,0.0,152.1758,True
STR007,SKU0068,Seasonal,0.995,42.8563,61.3732,False
STR007,SKU0069,Beverages,0.995,42.8563,90.9003,False
STR007,SKU0070,Household & Cleaning,0.995,16.1155,22.4782,False
STR007,SKU0071,Fresh Produce,0.5,0.0,41.6962,True
STR007,SKU0072,Ambient Grocery,0.99,38.4923,88.9335,False
STR007,SKU0073,Bakery,0.5,0.0,24.7556,True
STR007,SKU0074,Snacks & Confectionery,0.9919,45.9522,118.9984,False
STR007,SKU0075,Ambient Grocery,0.9072,16.5671,145.4022,True
STR007,SKU0076,Health & Beauty,0.995,22.7908,27.6414,False
STR007,SKU0077,Ambient Grocery,0.995,32.2311,62.361,False
STR007,SKU0078,Household & Cleaning,0.9913,42.0922,117.3106,False
STR007,SKU0079,Beverages,0.9944,79.0026,296.8776,False
STR007,SKU0080,Dairy & Eggs,0.8419,9.5753,42.9431,True
STR007,SKU0081,Frozen,0.9818,39.9725,53.183,True
STR007,SKU0082,Frozen,0.995,42.627,82.4452,False
STR007,SKU0083,Snacks & Confectionery,0.9926,46.5634,109.3766,False
STR007,SKU0084,Beverages,0.9946,79.3565,147.3965,False
STR007,SKU0085,Snacks & Confectionery,0.9937,47.6889,102.4784,False
STR007,SKU0086,Household & Cleaning,0.9909,41.7928,198.4522,False
STR007,SKU0087,Dairy & Eggs,0.7168,10.9548,91.784,True
STR007,SKU0088,Seasonal,0.9913,79.1604,187.4937,False
STR007,SKU0089,Snacks & Confectionery,0.995,24.6107,34.1107,False
STR007,SKU0090,Health & Beauty,0.995,22.7908,27.622,False
STR007,SKU0091,Bakery,0.995,24.6107,45.7866,False
STR007,SKU0092,Ambient Grocery,0.995,22.7908,63.6184,False
STR007,SKU0093,Frozen,0.9913,55.6356,100.8004,False
STR007,SKU0094,Health & Beauty,0.995,27.913,79.3745,False
STR007,SKU0095,Ambient Grocery,0.995,16.1155,43.0668,False
STR007,SKU0096,Seasonal,0.995,52.4881,111.8965,False
STR007,SKU0097,Dairy & Eggs,0.6013,3.4692,69.281,True
STR007,SKU0098,Ambient Grocery,0.9915,39.4807,259.336,False
STR007,SKU0099,Household & Cleaning,0.9937,31.2114,79.5704,False
STR007,SKU0100,Fresh Produce,0.7384,10.6241,70.0241,True
STR007,SKU0101,Frozen,0.995,34.8048,51.0,False
STR007,SKU0102,Beverages,0.9898,72.1293,177.8122,False
STR007,SKU0103,Fresh Produce,0.6537,4.6525,18.4525,True
STR007,SKU0104,Household & Cleaning,0.995,16.1155,22.5899,False
STR007,SKU0105,Ambient Grocery,0.9874,39.5879,304.0374,False
STR007,SKU0106,Bakery,0.5,0.0,48.4557,True
STR007,SKU0107,Snacks & Confectionery,0.9903,63.1892,268.7783,False
STR007,SKU0108,Ambient Grocery,0.9915,36.5703,274.79,False
STR007,SKU0109,Beverages,0.992,74.9816,273.4522,False
STR007,SKU0110,Beverages,0.995,30.304,58.5915,False
STR007,SKU0111,Snacks & Confectionery,0.995,42.627,151.1985,False
STR007,SKU0112,Frozen,0.9942,68.2177,193.4125,False
STR007,SKU0113,Bakery,0.6894,4.7216,37.7779,True
STR007,SKU0114,Snacks & Confectionery,0.9936,62.9937,194.9693,False
STR007,SKU0115,Fresh Produce,0.55,2.0896,49.7429,True
STR007,SKU0116,Snacks & Confectionery,0.995,34.8048,87.8842,False
STR007,SKU0117,Ambient Grocery,0.993,34.3688,136.127,False
STR007,SKU0118,Ambient Grocery,0.995,22.7908,88.2703,False
STR007,SKU0119,Dairy & Eggs,0.7727,12.3746,61.6284,True
STR007,SKU0120,Seasonal,0.9944,59.678,119.5461,False
STR007,SKU0121,Snacks & Confectionery,0.995,49.2215,97.8666,False
STR007,SKU0122,Ambient Grocery,0.995,16.1155,30.5661,False
STR007,SKU0123,Bakery,0.5642,2.6744,49.8636,True
STR007,SKU0124,Beverages,0.995,30.304,56.8415,False
STR007,SKU0125,Snacks & Confectionery,0.995,24.6107,50.5978,False
STR007,SKU0126,Health & Beauty,0.995,16.1155,32.191,False
STR007,SKU0127,Ambient Grocery,0.995,22.7908,50.9637,False
STR007,SKU0128,Ambient Grocery,0.995,27.913,58.95,False
STR007,SKU0129,Fresh Produce,0.5,0.0,37.9535,True
STR007,SKU0130,Fresh Produce,0.5,0.0,51.7363,True
STR007,SKU0131,Beverages,0.995,42.8563,62.7401,False
STR007,SKU0132,Ambient Grocery,0.9933,43.7281,273.8334,False
STR007,SKU0133,Frozen,0.995,24.6107,31.3928,False
STR007,SKU0134,Frozen,0.995,42.627,101.8676,False
STR007,SKU0135,Seasonal,0.9942,66.3871,124.4331,False
STR007,SKU0136,Ambient Grocery,0.9914,36.4879,81.5868,False
STR007,SKU0137,Beverages,0.995,30.304,51.3187,False
STR007,SKU0138,Dairy & Eggs,0.7804,7.3907,21.7973,True
STR007,SKU0139,Health & Beauty,0.9918,39.7574,116.142,False
STR007,SKU0140,Snacks & Confectionery,0.995,42.627,101.3145,False
STR007,SKU0141,Dairy & Eggs,0.8556,14.3302,69.7818,True
STR007,SKU0142,Ambient Grocery,0.9918,39.7486,142.2101,False
STR007,SKU0143,Fresh Produce,0.5,0.0,88.5714,True
STR007,SKU0144,Beverages,0.995,30.304,38.4139,False
STR007,SKU0145,Dairy & Eggs,0.883,11.3695,28.875,True
STR007,SKU0146,Snacks & Confectionery,0.994,47.9839,88.5173,False
STR007,SKU0147,Ambient Grocery,0.9933,37.8897,244.1397,False
STR007,SKU0148,Fresh Produce,0.5185,1.0894,198.0083,True
STR007,SKU0149,Bakery,0.6469,3.6018,30.0634,True
STR007,SKU0150,Beverages,0.9898,72.1249,166.6249,False
STR008,SKU0001,Fresh Produce,0.6551,8.1351,41.0945,True
STR008,SKU0002,Dairy & Eggs,0.736,12.0579,154.505,True
STR008,SKU0003,Ambient Grocery,0.995,22.7908,78.9603,False
STR008,SKU0004,Beverages,0.9913,79.1408,246.5625,False
STR008,SKU0005,Bakery,0.9895,58.359,179.6292,False
STR008,SKU0006,Fresh Produce,0.5777,3.995,62.6891,True
STR008,SKU0007,Dairy & Eggs,0.7504,11.1815,71.9056,True
STR008,SKU0008,Frozen,0.9916,22.8512,27.2798,True
STR008,SKU0009,Snacks & Confectionery,0.995,34.8048,72.5429,False
STR008,SKU0010,Seasonal,0.995,30.304,51.0293,False
STR008,SKU0011,Household & Cleaning,0.995,22.7908,28.5108,False
STR008,SKU0012,Dairy & Eggs,0.995,42.627,206.5854,False
STR008,SKU0013,Household & Cleaning,0.9933,34.6196,46.7029,False
STR008,SKU0014,Seasonal,0.995,42.8563,70.0212,False
STR008,SKU0015,Frozen,0.9664,34.9876,115.2513,True
STR008,SKU0016,Snacks & Confectionery,0.9936,58.2859,181.7796,False
STR008,SKU0017,Ambient Grocery,0.995,36.0355,69.2453,False
STR008,SKU0018,Ambient Grocery,0.995,16.1155,34.7544,False
STR008,SKU0019,Fresh Produce,0.6723,5.2511,11.9093,True
STR008,SKU0020,Dairy & Eggs,0.8644,10.5137,41.9862,True
STR008,SKU0021,Household & Cleaning,0.995,22.7908,52.3073,False
STR008,SKU0022,Bakery,0.5,0.0,165.1324,True
STR008,SKU0023,Frozen,0.995,34.8048,41.8536,False
STR008,SKU0024,Fresh Produce,0.5329,1.3745,92.2925,True
STR008,SKU0025,Beverages,0.9938,58.8708,140.3213,False
STR008,SKU0026,Fresh Produce,0.5101,0.4207,23.8528,True
STR008,SKU0027,Ambient Grocery,0.9929,40.6045,86.7492,False
STR008,SKU0028,Seasonal,0.9934,58.3355,70.5114,False
STR008,SKU0029,Fresh Produce,0.5798,4.1027,99.3432,True
STR008,SKU0030,Ambient Grocery,0.9919,39.7987,116.9526,False
STR008,SKU0031,Health & Beauty,0.995,32.2311,91.6597,False
STR008,SKU0032,Beverages,0.995,74.2293,181.3008,False
STR008,SKU0033,Seasonal,0.9906,78.1863,128.853,False
STR008,SKU0034,Snacks & Confectionery,0.995,24.6107,40.712,False
STR008,SKU0035,Household & Cleaning,0.9919,39.8266,172.6727,False
STR008,SKU0036,Household & Cleaning,0.995,27.913,73.0448,False
STR008,SKU0037,Dairy & Eggs,0.8618,10.4011,31.7729,True
STR008,SKU0038,Ambient Grocery,0.995,27.913,79.038,False
STR008,SKU0039,Beverages,0.9944,66.6749,204.4771,False
STR008,SKU0040,Beverages,0.9922,56.9028,80.2001,False
STR008,SKU0041,Fresh Produce,0.5,0.0,78.7429,True
STR008,SKU0042,Ambient Grocery,0.9931,40.7281,126.8899,False
STR008,SKU0043,Ambient Grocery,0.995,16.1155,20.1282,False
STR008,SKU0044,Fresh Produce,0.5,0.0,142.8132,True
STR008,SKU0045,Ambient Grocery,0.9936,41.2211,65.927,False
STR008,SKU0046,Bakery,0.6339,3.2704,18.5317,True
STR008,SKU0047,Fresh Produce,0.5278,0.8197,18.1368,True
STR008,SKU0048,Beverages,0.9948,67.3675,189.785,False
STR008,SKU0049,Frozen,0.995,42.627,55.3668,False
STR008,SKU0050,Snacks & Confectionery,0.9935,62.7791,227.7307,False
STR008,SKU0051,Snacks & Confectionery,0.995,24.6107,62.7454,False
STR008,SKU0052,Ambient Grocery,0.9925,43.0668,141.034,False
STR008,SKU0053,Frozen,0.995,42.627,93.4952,False
STR008,SKU0054,Seasonal,0.995,42.8563,51.8278,False
STR008,SKU0055,Beverages,0.995,42.8563,77.9138,False
STR008,SKU0056,Bakery,0.6099,2.6671,12.5792,True
STR008,SKU0057,Snacks & Confectionery,0.995,34.8048,60.5631,False
STR008,SKU0058,Fresh Produce,0.5,0.0,61.3953,True
STR008,SKU0059,Bakery,0.5395,1.6428,68.0384,True
STR008,SKU0060,Dairy & Eggs,0.995,49.2215,121.8881,False
STR008,SKU0061,Seasonal,0.9944,59.638,122.3633,False
STR008,SKU0062,Ambient Grocery,0.995,32.2311,90.3523,False
STR008,SKU0063,Beverages,0.9915,74.3097,170.5386,False
STR008,SKU0064,Health & Beauty,0.995,32.2311,78.4129,False
STR008,SKU0065,Household & Cleaning,0.995,32.2311,81.4619,False
STR008,SKU0066,Snacks & Confectionery,0.9943,48.3899,111.9504,False
STR008,SKU0067,Bakery,0.5,0.0,137.4505,True
STR008,SKU0068,Seasonal,0.995,42.8563,61.0271,False
STR008,SKU0069,Beverages,0.995,42.8563,88.2341,False
STR008,SKU0070,Household & Cleaning,0.995,16.1155,21.9512,False
STR008,SKU0071,Fresh Produce,0.5,0.0,46.0,True
STR008,SKU0072,Ambient Grocery,0.99,38.4923,84.3385,False
STR008,SKU0073,Bakery,0.5,0.0,30.4848,True
STR008,SKU0074,Snacks & Confectionery,0.9919,45.9522,109.2433,False
STR008,SKU0075,Ambient Grocery,0.9072,16.5671,138.3392,True
STR008,SKU0076,Health & Beauty,0.995,22.7908,26.2432,False
STR008,SKU0077,Ambient Grocery,0.995,32.2311,63.1736,False
STR008,SKU0078,Household & Cleaning,0.9913,42.0922,111.3945,False
STR008,SKU0079,Beverages,0.9944,79.0026,366.745,False
STR008,SKU0080,Dairy & Eggs,0.8419,9.5753,38.8707,True
STR008,SKU0081,Frozen,0.9818,39.9725,51.6047,True
STR008,SKU0082,Frozen,0.995,42.627,87.5199,False
STR008,SKU0083,Snacks & Confectionery,0.9926,46.5634,110.0359,False
STR008,SKU0084,Beverages,0.9946,79.3565,151.7257,False
STR008,SKU0085,Snacks & Confectionery,0.9937,47.6889,113.623,False
STR008,SKU0086,Household & Cleaning,0.9909,41.7928,171.1115,False
STR008,SKU0087,Dairy & Eggs,0.7168,10.9548,85.4126,True
STR008,SKU0088,Seasonal,0.9913,79.1604,172.2237,False
STR008,SKU0089,Snacks & Confectionery,0.995,24.6107,34.1239,False
STR008,SKU0090,Health & Beauty,0.995,22.7908,27.1285,False
STR008,SKU0091,Bakery,0.995,24.6107,44.1052,False
STR008,SKU0092,Ambient Grocery,0.995,22.7908,55.1397,False
STR008,SKU0093,Frozen,0.9913,55.6356,103.4798,False
STR008,SKU0094,Health & Beauty,0.995,27.913,69.7811,False
STR008,SKU0095,Ambient Grocery,0.995,16.1155,43.8505,False
STR008,SKU0096,Seasonal,0.995,52.4881,100.1177,False
STR008,SKU0097,Dairy & Eggs,0.6013,3.4692,70.5461,True
STR008,SKU0098,Ambient Grocery,0.9915,39.4807,247.6834,False
STR008,SKU0099,Household & Cleaning,0.9937,31.2114,78.5526,False
STR008,SKU0100,Fresh Produce,0.7384,10.6241,57.5182,True
STR008,SKU0101,Frozen,0.995,34.8048,50.3873,False
STR008,SKU0102,Beverages,0.9898,72.1293,163.7805,False
STR008,SKU0103,Fresh Produce,0.6537,4.6525,16.5793,True
STR008,SKU0104,Household & Cleaning,0.995,16.1155,22.628,False
STR008,SKU0105,Ambient Grocery,0.9874,39.5879,278.1814,False
STR008,SKU0106,Bakery,0.5,0.0,49.6923,True
STR008,SKU0107,Snacks & Confectionery,0.9903,63.1892,270.9917,False
STR008,SKU0108,Ambient Grocery,0.9915,36.5703,257.4274,False
STR008,SKU0109,Beverages,0.992,74.9816,269.8525,False
STR008,SKU0110,Beverages,0.995,30.304,59.7765,False
STR008,SKU0111,Snacks & Confectionery,0.995,42.627,174.9034,False
STR008,SKU0112,Frozen,0.9942,68.2177,175.4809,False
STR008,SKU0113,Bakery,0.6894,4.7216,32.7736,True
STR008,SKU0114,Snacks & Confectionery,0.9936,62.9937,185.5339,False
STR008,SKU0115,Fresh Produce,0.55,2.0896,42.0618,True
STR008,SKU0116,Snacks & Confectionery,0.995,34.8048,77.4477,False
STR008,SKU0117,Ambient Grocery,0.993,34.3688,131.7863,False
STR008,SKU0118,Ambient Grocery,0.995,22.7908,71.1804,False
STR008,SKU0119,Dairy & Eggs,0.7727,12.3746,60.7837,True
STR008,SKU0120,Seasonal,0.9944,59.678,110.5351,False
STR008,SKU0121,Snacks & Confectionery,0.995,49.2215,95.5983,False
STR008,SKU0122,Ambient Grocery,0.995,16.1155,30.1375,False
STR008,SKU0123,Bakery,0.5642,2.6744,52.7815,True
STR008,SKU0124,Beverages,0.995,30.304,56.6996,False
STR008,SKU0125,Snacks & Confectionery,0.995,24.6107,45.8517,False
STR008,SKU0126,Health & Beauty,0.995,16.1155,35.687,False
STR008,SKU0127,Ambient Grocery,0.995,22.7908,49.8238,False
STR008,SKU0128,Ambient Grocery,0.995,27.913,56.6175,False
STR008,SKU0129,Fresh Produce,0.5,0.0,37.2911,True
STR008,SKU0130,Fresh Produce,0.5,0.0,45.6296,True
STR008,SKU0131,Beverages,0.995,42.8563,59.8234,False
STR008,SKU0132,Ambient Grocery,0.9933,43.7281,229.7022,False
STR008,SKU0133,Frozen,0.995,24.6107,30.9065,False
STR008,SKU0134,Frozen,0.995,42.627,91.0117,False
STR008,SKU0135,Seasonal,0.9942,66.3871,128.8871,False
STR008,SKU0136,Ambient Grocery,0.9914,36.4879,81.1253,False
STR008,SKU0137,Beverages,0.995,30.304,55.8635,False
STR008,SKU0138,Dairy & Eggs,0.7804,7.3907,22.2808,True
STR008,SKU0139,Health & Beauty,0.9918,39.7574,103.8343,False
STR008,SKU0140,Snacks & Confectionery,0.995,42.627,91.1216,False
STR008,SKU0141,Dairy & Eggs,0.8556,14.3302,78.1016,True
STR008,SKU0142,Ambient Grocery,0.9918,39.7486,121.5178,False
STR008,SKU0143,Fresh Produce,0.5,0.0,83.8293,True
STR008,SKU0144,Beverages,0.995,30.304,37.4798,False
STR008,SKU0145,Dairy & Eggs,0.883,11.3695,27.3036,True
STR008,SKU0146,Snacks & Confectionery,0.994,47.9839,89.8909,False
STR008,SKU0147,Ambient Grocery,0.9933,37.8897,230.7469,False
STR008,SKU0148,Fresh Produce,0.5185,1.0894,180.4306,True
STR008,SKU0149,Bakery,0.6469,3.6018,25.448,True
STR008,SKU0150,Beverages,0.9898,72.1249,158.8941,False
STR009,SKU0001,Fresh Produce,0.6551,8.1351,68.9034,True
STR009,SKU0002,Dairy & Eggs,0.736,12.0579,227.3997,True
STR009,SKU0003,Ambient Grocery,0.995,22.7908,125.0506,False
STR009,SKU0004,Beverages,0.9913,79.1408,306.9808,False
STR009,SKU0005,Bakery,0.9895,58.359,230.2742,False
STR009,SKU0006,Fresh Produce,0.5777,3.995,91.2067,True
STR009,SKU0007,Dairy & Eggs,0.7504,11.1815,106.4586,True
STR009,SKU0008,Frozen,0.9916,22.8512,29.4337,True
STR009,SKU0009,Snacks & Confectionery,0.995,34.8048,90.6073,False
STR009,SKU0010,Seasonal,0.995,30.304,58.7436,False
STR009,SKU0011,Household & Cleaning,0.995,22.7908,30.864,False
STR009,SKU0012,Dairy & Eggs,0.995,42.627,283.1644,False
STR009,SKU0013,Household & Cleaning,0.9933,34.6196,51.3878,False
STR009,SKU0014,Seasonal,0.995,42.8563,81.2666,False
STR009,SKU0015,Frozen,0.9664,34.9876,151.0755,True
STR009,SKU0016,Snacks & Confectionery,0.9936,58.2859,276.0605,False
STR009,SKU0017,Ambient Grocery,0.995,36.0355,82.7825,False
STR009,SKU0018,Ambient Grocery,0.995,16.1155,44.9747,False
STR009,SKU0019,Fresh Produce,0.6723,5.2511,14.39,True
STR009,SKU0020,Dairy & Eggs,0.8644,10.5137,58.6565,True
STR009,SKU0021,Household & Cleaning,0.995,22.7908,68.3019,False
STR009,SKU0022,Bakery,0.5,0.0,246.0,True
STR009,SKU0023,Frozen,0.995,34.8048,47.4611,False
STR009,SKU0024,Fresh Produce,0.5329,1.3745,129.4935,True
STR009,SKU0025,Beverages,0.9938,58.8708,184.2344,False
STR009,SKU0026,Fresh Produce,0.5101,0.4207,41.3457,True
STR009,SKU0027,Ambient Grocery,0.9929,40.6045,103.3452,False
STR009,SKU0028,Seasonal,0.9934,58.3355,75.3026,False
STR009,SKU0029,Fresh Produce,0.5798,4.1027,145.1444,True
STR009,SKU0030,Ambient Grocery,0.9919,39.7987,149.2787,False
