draw,profit_gbp
3340,-799.4965
3341,-575.7802
3342,-69.7885
3343,76.8642
3344,-253.4393
3345,-1049.29
3346,-269.084
3347,28.0808
3348,-347.919
3349,-843.2619
3350,-83.1722
3351,-224.886
3352,535.3953
3353,336.0796
3354,-258.2878
3355,-4.2302
3356,-342.1743
3357,-456.3273
3358,-171.5112
3359,108.6483
3360,-5.7433
3361,-734.6592
3362,-687.1442
3363,-589.7387
3364,83.8019
3365,1021.528
3366,-646.255
3367,-447.5874
3368,-511.2291
3369,-171.5561
3370,192.7113
3371,-340.5258
3372,58.5776
3373,-31.1362
3374,-199.5575
3375,-52.625
3376,-77.2991
3377,-203.915
3378,-632.9776
3379,-350.1014
3380,-74.2974
3381,-103.6043
3382,-1118.9137
3383,-395.063
3384,-485.486
3385,-983.3268
3386,458.7894
3387,-308.8129
3388,159.2492
3389,10.3263
3390,-360.7511
3391,-484.5936
3392,205.0817
3393,-478.2322
3394,-845.4285
3395,-81.9686
3396,212.0381
3397,-909.6864
3398,-329.135
3399,162.0249
3400,-637.1859
3401,-290.1247
3402,-209.2411
3403,-1153.0226
3404,156.4199
3405,-230.3284
3406,-523.6149
3407,93.9897
3408,-70.2973
3409,-70.2082
3410,-485.9881
3411,-840.9116
3412,-511.7059
3413,-29.4329
3414,159.6632
3415,-530.5814
3416,-590.4637
3417,-299.0834
3418,-384.3271
3419,-173.7293
3420,49.1518
3421,-719.7305
3422,-920.0954
3423,-813.0745
3424,-86.7373
3425,-1109.1673
3426,98.1323
3427,-161.3242
3428,-758.6133
3429,-335.1773
3430,-802.6098
3431,-704.0365
3432,-426.9176
3433,-467.5232
3434,168.3944
3435,-855.4971
3436,-321.0373
3437,-230.4247
3438,-92.4545
3439,3.6271
3440,546.5047
3441,-403.778
3442,-408.2531
3443,-650.9407
3444,-566.9673
3445,-397.9964
3446,-215.8466
3447,-611.3708
3448,-302.7248
3449,-375.5224
3450,580.7547
3451,293.6547
3452,148.487
3453,-437.4772
3454,518.3335
3455,-707.2154
3456,-521.4952
3457,-407.9342
3458,-42.8257
3459,-277.3761
3460,-391.3782
3461,-383.4183
3462,-287.0347
3463,300.8618
3464,565.6229
3465,-265.6289
3466,-99.689
3467,-149.8818
3468,-999.2621
3469,386.4455
3470,25.3373
3471,-199.6793
3472,-468.6966
3473,-336.4699
3474,-473.2918
3475,-806.6036
3476,-1174.3173
3477,-82.0964
3478,31.4426
3479,-385.5934
3480,-646.4621
3481,-386.3297
3482,-708.5068
3483,-272.8046
3484,-256.0422
3485,-127.8783
3486,113.552
3487,107.2115
3488,160.0478
3489,-395.6554
3490,-349.2615
3491,-103.5004
3492,-32.4093
3493,-607.7449
3494,-548.954
3495,118.6219
3496,-761.5201
3497,-412.5149
3498,-764.9048
3499,-76.376
3500,-831.6209
3501,-412.2903
3502,279.2642
3503,297.4299
3504,-3.9826
3505,-839.1059
3506,-989.8161
3507,276.0234
3508,-297.8884
3509,375.0871
3510,-555.9603
3511,348.4712
3512,198.1727
3513,72.4864
3514,139.2007
3515,-292.238
3516,-691.4728
3517,263.9171
3518,-1063.1987
3519,-5.1768
3520,-690.9461
3521,-176.1224
3522,-504.4256
3523,-674.9962
3524,-609.6754
3525,-929.6529
3526,-452.886
3527,475.8192
3528,-1196.2237
3529,-606.2062
3530,-304.7604
3531,-313.8859
3532,-487.8617
3533,-545.3308
3534,-370.2807
3535,-574.1402
3536,67.6902
3537,220.0402
3538,-1004.6167
3539,97.7141
3540,-641.0686
3541,-533.557
3542,-693.6086
3543,-228.9358
3544,355.9879
3545,-766.3249
3546,-53.5469
3547,618.0566
3548,397.0089
3549,243.9046
3550,-35.0285
3551,-717.7211
3552,-483.7823
3553,-283.0304
3554,-623.0791
3555,-297.4138
3556,-259.0096
3557,-10.6177
3558,-335.0254
3559,-393.2652
3560,-852.5491
3561,-346.903
3562,674.3141
3563,28.4367
3564,-514.638
3565,-148.4179
3566,-961.2039
3567,188.2102
3568,100.9255
3569,-1089.0169
3570,-362.9368
3571,-711.8377
3572,-719.9946
3573,-311.2374
3574,-453.3218
3575,108.4623
3576,115.1413
3577,-282.4686
3578,-359.1292
3579,-135.4269
3580,-672.7896
3581,96.8492
3582,-145.9162
3583,-805.9382
3584,-47.4501
3585,-154.2156
3586,-360.383
3587,-108.4299
3588,-335.5856
3589,-63.9863
3590,131.4559
3591,-445.0776
3592,284.4522
3593,541.1018
3594,-804.0697
3595,-273.2693
3596,-565.1624
3597,430.1545
3598,16.6093
3599,-292.6355
3600,-349.8845
3601,-683.1562
3602,336.4144
3603,-132.2225
3604,-577.966
3605,5.1855
3606,-1008.025
3607,-1333.4189
3608,-151.7764
3609,-467.627
3610,81.4982
3611,290.8541
3612,-54.7094
3613,-61.3438
3614,-81.6677
3615,-59.0185
3616,-181.2974
3617,-772.7929
3618,795.3659
3619,510.3743
3620,-323.0027
3621,808.4169
3622,-517.7462
3623,-452.2207
3624,-367.5654
3625,6.3869
3626,241.7349
3627,-417.2412
3628,-537.6583
3629,141.0341
3630,-64.1849
3631,64.5028
3632,-686.5579
3633,-280.3954
3634,-510.9438
3635,-239.792
3636,100.3702
3637,-671.5514
3638,-506.8568
3639,767.0896
3640,-359.3191
3641,-576.7672
3642,153.8312
3643,-461.8147
3644,-417.5326
3645,-451.0193
3646,-1135.9242
3647,-682.7546
3648,-2.9385
3649,-625.432
3650,183.4807
3651,18.6761
3652,-115.6457
3653,-777.6974
3654,-772.0848
3655,-4.2662
3656,-193.4603
3657,-269.1337
3658,-460.0413
3659,-158.6985
3660,159.1891
3661,-467.0857
3662,-547.0548
3663,-494.3498
3664,-183.4673
3665,540.0167
3666,-138.5634
3667,-199.5671
3668,-1176.1398
3669,-831.9384
3670,296.7948
3671,-638.0472
3672,-196.8299
3673,392.8691
3674,26.0168
3675,-75.7325
3676,-952.6872
3677,-104.0064
3678,-644.2453
3679,-733.6698
3680,-600.0479
3681,751.4987
3682,-535.9239
3683,-357.3962
3684,-122.8444
3685,-24.5614
3686,-377.4664
3687,-523.2669
3688,-669.2957
3689,-229.5547
3690,-255.1398
3691,-548.5318
3692,-547.3544
3693,-363.9818
3694,237.2258
3695,-180.4677
3696,-708.0478
3697,-155.7774
3698,-579.1756
3699,-78.5126
3700,199.1612
3701,-766.3772
3702,20.4021
3703,-101.5576
3704,-341.1624
3705,-104.2332
3706,110.1243
3707,584.5253
3708,-53.2944
3709,370.4613
3710,162.4261
3711,-1310.8017
3712,-835.6558
3713,-265.0619
3714,-475.3252
3715,-37.0095
3716,-591.9111
3717,240.6083
3718,-305.4817
3719,-594.6499
3720,-436.8457
3721,-369.397
3722,-389.6084
3723,-465.6858
3724,286.6772
3725,-350.4092
3726,-509.5933
3727,-882.0855
3728,196.5775
3729,-479.9426
3730,-438.3521
3731,-452.7648
3732,-1040.4339
3733,-682.1238
3734,-366.6785
3735,87.9464
3736,-212.2861
3737,-796.7675
3738,-120.8227
3739,-219.9104
3740,-573.7133
3741,-230.382
3742,264.7547
3743,-808.053
3744,362.3651
3745,-731.7032
3746,-126.9337
3747,-82.0159
3748,-172.861
3749,411.2436
3750,-336.262
3751,-320.4794
3752,43.8256
3753,-102.586
3754,-520.9773
3755,-27.8203
3756,-193.7173
3757,183.8365
3758,-40.7053
3759,106.4481
3760,-955.1966
3761,-528.2491
3762,131.8643
3763,-570.539
3764,-383.7045
3765,-85.8627
3766,-345.6256
3767,-617.7204
3768,-1038.2831
3769,35.7013
3770,514.54
3771,-290.7384
3772,-696.2727
3773,-833.6724
3774,-410.6758
3775,-519.6945
3776,-265.033
3777,365.8383
3778,-824.9088
3779,-710.2228
3780,-170.5282
3781,-462.6436
3782,321.6272
3783,-118.8075
3784,-108.6688
3785,26.2725
3786,-701.0691
3787,-861.9418
3788,-250.159
3789,408.5099
3790,-239.779
3791,-1175.7388
3792,-802.4599
3793,-196.4356
3794,-826.6043
3795,-389.077
3796,418.4689
3797,104.596
3798,-70.2819
3799,-631.7896
3800,-38.1521
3801,59.0336
3802,-240.7851
3803,-920.4195
3804,-87.5241
3805,541.9105
3806,-288.4966
3807,184.0686
3808,-67.4327
3809,-523.6828
3810,-202.6158
3811,-1018.8886
3812,-538.4408
3813,-872.3177
3814,87.194
3815,-74.2501
3816,-250.8607
3817,-181.6242
3818,-313.3943
3819,74.8236
3820,-969.1346
3821,-661.9692
3822,-1290.8376
3823,52.2852
3824,-382.2716
3825,-326.9713
3826,-445.9492
3827,-298.4244
3828,-38.3667
3829,86.0067
3830,-755.7826
3831,-252.7712
3832,435.885
3833,-343.6549
3834,-202.4699
3835,-528.8453
3836,79.1649
3837,-697.2467
3838,-369.1343
3839,-119.0745
3840,125.6279
3841,-721.0055
3842,-418.5842
3843,672.8701
3844,-608.1766
3845,-127.7819
3846,-195.2078
3847,-84.7619
3848,-263.7506
3849,-1047.8824
3850,-308.5386
3851,-358.0568
3852,106.9796
3853,-534.9105
3854,360.7331
3855,14.1396
3856,23.5429
3857,-1154.3049
3858,377.0878
3859,-621.7815
3860,-361.6899
3861,26.6607
3862,-308.0475
3863,-519.951
3864,-373.5822
3865,516.2107
3866,118.9964
3867,-387.696
3868,260.8285
3869,-535.3948
3870,178.1746
3871,156.4791
3872,-213.6614
3873,-503.1661
3874,-379.7622
3875,3.0645
3876,-498.2655
3877,-979.9223
3878,-455.5482
3879,-472.1669
3880,161.1117
3881,-640.7577
3882,-66.458
3883,-1021.5072
3884,-64.6594
3885,-600.4475
3886,-651.0305
3887,-529.8169
3888,-63.3753
3889,-190.2165
3890,-603.3003
3891,-565.9003
3892,-500.8306
3893,-539.825
3894,226.3213
3895,-248.9261
3896,-304.3302
3897,0.3034
3898,-244.2501
3899,62.7828
3900,106.7151
3901,94.6893
3902,-36.2732
3903,-529.0084
3904,-230.1109
3905,-67.6777
3906,-425.9777
3907,-289.5419
3908,-695.9175
3909,-424.2606
3910,-373.6081
3911,-549.7252
3912,-493.2269
3913,-53.4962
3914,-673.0617
3915,-20.9742
3916,501.5121
3917,566.6928
3918,247.5397
3919,-501.4157
3920,-161.466
3921,-356.8183
3922,-600.4687
3923,-453.5586
3924,-615.1935
3925,-792.963
3926,-77.0934
3927,-392.3076
3928,-294.2367
3929,-149.7311
3930,-812.9527
3931,-164.688
3932,-174.2295
3933,-805.0719
3934,-940.4888
3935,-481.921
3936,-754.2323
3937,-925.8912
3938,279.289
3939,-766.9503
3940,253.7684
3941,-510.184
3942,-1071.9235
3943,-1347.156
3944,-138.1479
3945,-574.825
3946,160.4205
3947,-532.67
3948,14.4987
3949,-328.1873
3950,-756.9357
3951,-11.5608
3952,-273.1608
3953,-137.6984
3954,-850.5933
3955,-81.84
3956,-485.157
3957,-108.017
3958,-484.9195
3959,-326.1393
3960,183.2612
3961,56.8702
3962,-666.663
3963,-475.3287
3964,-418.3688
3965,-403.8615
3966,-582.2998
3967,-434.6218
3968,-645.7248
3969,-557.8075
3970,-337.4525
3971,245.1915
3972,-515.0855
3973,-369.4208
3974,-623.1746
3975,-18.7554
3976,-94.9663
3977,-796.1565
3978,521.8542
3979,-730.1931
3980,-537.3802
3981,-245.6111
3982,-142.4066
3983,217.6027
3984,-715.0911
3985,-35.0912
3986,-616.9867
3987,-158.7513
3988,-534.4149
3989,-1305.0644
3990,-615.3372
3991,-798.3981
3992,-668.6267
3993,-573.2911
3994,-549.2531
3995,97.3395
3996,148.4708
3997,-231.4291
3998,25.672
3999,-900.3768
