date,store_id,sku_id,opening_stock_units,delivery_units,delivery_scheduled_flag,delivery_delay_flag,damaged_units,expired_or_wasted_units,closing_stock_units,stockout_flag,hours_out_of_stock,stock_cover_days,reorder_point_units,expected_lead_time_days
2024-02-27,STR001,SKU0003,82,0,False,False,0,0,51,False,0.0,1.65,79,2
2024-02-27,STR001,SKU0004,104,49,True,False,0,0,140,False,0.0,4.54,171,8
2024-02-27,STR001,SKU0005,174,6,True,False,0,1,162,False,0.0,7.61,184,7
2024-02-27,STR002,SKU0001,79,87,True,False,1,10,138,False,0.0,12.55,81,3
2024-02-27,STR002,SKU0002,167,58,True,False,0,8,190,False,0.0,10.08,178,4
2024-02-27,STR002,SKU0003,120,0,False,False,0,0,106,False,0.0,6.18,64,2
2024-02-27,STR002,SKU0004,128,5,True,False,0,0,120,False,0.0,15.56,138,8
2024-02-27,STR002,SKU0005,160,0,False,False,0,0,140,False,0.0,8.91,150,7
2024-02-28,STR001,SKU0001,150,0,False,False,0,4,140,False,0.0,12.73,99,3
2024-02-28,STR001,SKU0002,206,106,True,False,0,8,294,False,0.0,8.04,219,4
2024-02-28,STR001,SKU0003,51,110,True,False,1,0,143,False,0.0,4.47,79,2
2024-02-28,STR001,SKU0004,140,5,True,False,0,0,132,False,0.0,4.55,171,8
2024-02-28,STR001,SKU0005,162,40,True,False,0,0,194,False,0.0,9.56,184,7
2024-02-28,STR002,SKU0001,138,0,False,False,0,7,116,False,0.0,9.23,81,3
2024-02-28,STR002,SKU0002,190,0,False,False,0,6,166,False,0.0,7.96,178,4
2024-02-28,STR002,SKU0003,106,0,False,False,0,0,99,False,0.0,5.92,64,2
2024-02-28,STR002,SKU0004,120,29,True,False,0,0,144,False,0.0,16.8,138,8
2024-02-28,STR002,SKU0005,140,1,True,False,0,0,118,False,0.0,6.72,150,7
2024-02-29,STR001,SKU0001,140,27,True,False,0,8,155,False,0.0,15.28,99,3
2024-02-29,STR001,SKU0002,294,4,True,False,0,12,247,False,0.0,8.16,219,4
2024-02-29,STR001,SKU0003,143,1,True,False,0,0,117,False,0.0,3.55,79,2
2024-02-29,STR001,SKU0004,132,5,True,False,0,0,135,False,0.0,4.95,171,8
2024-02-29,STR001,SKU0005,194,0,False,False,0,0,172,False,0.0,10.03,184,7
2024-02-29,STR002,SKU0001,116,5,True,False,0,5,114,False,0.0,8.87,81,3
2024-02-29,STR002,SKU0002,166,87,True,False,1,4,223,False,0.0,10.55,178,4
2024-02-29,STR002,SKU0003,99,16,True,False,0,0,109,False,0.0,7.13,64,2
2024-02-29,STR002,SKU0004,144,0,False,False,0,0,123,False,0.0,13.25,138,8
2024-02-29,STR002,SKU0005,118,4,True,False,0,0,104,False,0.0,5.43,150,7
2024-03-01,STR001,SKU0001,155,0,False,False,0,7,138,False,0.0,17.89,99,3
2024-03-01,STR001,SKU0002,247,0,False,False,0,6,216,False,0.0,7.75,219,4
2024-03-01,STR001,SKU0003,117,0,False,False,0,0,106,False,0.0,3.16,79,2
2024-03-01,STR001,SKU0004,135,1,True,False,0,0,119,False,0.0,4.48,171,8
2024-03-01,STR001,SKU0005,172,2,True,False,0,0,160,False,0.0,9.26,184,7
2024-03-01,STR002,SKU0001,114,0,False,False,0,6,101,False,0.0,9.18,81,3
2024-03-01,STR002,SKU0002,223,0,False,False,0,11,184,False,0.0,8.0,178,4
2024-03-01,STR002,SKU0003,109,0,False,False,0,0,99,False,0.0,6.79,64,2
2024-03-01,STR002,SKU0004,123,11,True,False,0,0,120,False,0.0,11.2,138,8
2024-03-01,STR002,SKU0005,104,57,True,False,0,0,150,False,0.0,7.24,150,7
2024-03-02,STR001,SKU0001,138,0,False,False,0,5,123,False,0.0,15.94,99,3
2024-03-02,STR001,SKU0002,216,163,True,False,0,13,320,False,0.0,11.2,219,4
2024-03-02,STR001,SKU0003,106,0,False,False,0,0,84,False,0.0,2.88,79,2
2024-03-02,STR001,SKU0004,119,51,True,False,0,0,149,False,0.0,5.52,171,8
2024-03-02,STR001,SKU0005,160,0,True,False,0,0,136,False,0.0,8.14,184,7
2024-03-02,STR002,SKU0001,101,0,False,False,0,4,90,False,0.0,8.87,81,3
2024-03-02,STR002,SKU0002,184,0,False,False,0,5,137,False,0.0,5.96,178,4
2024-03-02,STR002,SKU0003,99,0,False,False,0,0,87,False,0.0,6.28,64,2
2024-03-02,STR002,SKU0004,120,15,True,False,0,0,126,False,0.0,11.16,138,8
2024-03-02,STR002,SKU0005,150,0,False,False,0,0,133,False,0.0,6.51,150,7
2024-03-03,STR001,SKU0001,123,0,False,False,0,4,114,False,0.0,15.65,99,3
2024-03-03,STR001,SKU0002,320,0,False,False,0,14,280,False,0.0,9.56,219,4
2024-03-03,STR001,SKU0003,84,95,True,False,0,0,158,False,0.0,5.59,79,2
2024-03-03,STR001,SKU0004,149,2,True,False,0,0,129,False,0.0,5.72,171,8
2024-03-03,STR001,SKU0005,136,5,True,False,0,0,120,False,0.0,6.41,184,7
2024-03-03,STR002,SKU0001,90,0,False,False,0,2,65,False,0.0,6.59,81,3
2024-03-03,STR002,SKU0002,137,89,True,False,0,4,188,False,0.0,7.19,178,4
2024-03-03,STR002,SKU0003,87,71,True,False,1,0,143,False,0.0,10.65,64,2
2024-03-03,STR002,SKU0004,126,3,True,False,0,0,119,False,0.0,10.41,138,8
2024-03-03,STR002,SKU0005,133,14,True,False,0,0,129,False,0.0,6.36,150,7
2024-03-04,STR001,SKU0001,114,51,True,False,0,7,145,False,0.0,18.8,99,3
2024-03-04,STR001,SKU0002,280,0,False,False,0,10,248,False,0.0,8.77,219,4
2024-03-04,STR001,SKU0003,158,0,False,False,0,0,141,False,0.0,5.22,79,2
2024-03-04,STR001,SKU0004,129,40,True,False,0,0,150,False,0.0,7.84,171,8
2024-03-04,STR001,SKU0005,120,96,True,False,0,0,206,False,0.0,10.92,184,7
2024-03-04,STR002,SKU0001,65,83,True,False,0,6,127,False,0.0,10.46,81,3
2024-03-04,STR002,SKU0002,188,0,False,False,0,2,171,False,0.0,5.96,178,4
2024-03-04,STR002,SKU0003,143,0,False,False,0,0,128,False,0.0,12.11,64,2
2024-03-04,STR002,SKU0004,119,4,True,False,0,0,118,False,0.0,10.07,138,8
2024-03-04,STR002,SKU0005,129,6,True,False,0,0,118,False,0.0,6.66,150,7
2024-03-05,STR001,SKU0001,145,0,False,False,0,3,133,False,0.0,17.24,99,3
2024-03-05,STR001,SKU0002,248,1,True,False,0,6,228,False,0.0,8.53,219,4
2024-03-05,STR001,SKU0003,141,0,False,False,0,0,128,False,0.0,6.14,79,2
2024-03-05,STR001,SKU0004,150,4,True,False,0,0,128,False,0.0,8.37,171,8
2024-03-05,STR001,SKU0005,206,0,False,False,0,0,200,False,0.0,12.07,184,7
2024-03-05,STR002,SKU0001,127,0,False,False,0,5,116,False,0.0,9.44,81,3
2024-03-05,STR002,SKU0002,171,107,True,False,1,11,241,False,0.0,8.93,178,4
2024-03-05,STR002,SKU0003,128,0,False,False,0,0,118,False,0.0,10.59,64,2
2024-03-05,STR002,SKU0004,118,8,True,False,0,0,116,False,0.0,10.55,138,8
2024-03-05,STR002,SKU0005,118,4,True,False,0,0,106,False,0.0,5.98,150,7
2024-03-06,STR001,SKU0001,133,0,False,False,0,7,106,False,0.0,13.02,99,3
2024-03-06,STR001,SKU0002,228,0,False,False,0,6,206,False,0.0,7.88,219,4
2024-03-06,STR001,SKU0003,128,34,True,False,0,0,140,False,0.0,7.66,79,2
2024-03-06,STR001,SKU0004,128,57,True,False,0,0,168,False,0.0,9.8,171,8
2024-03-06,STR001,SKU0005,200,0,False,False,0,0,180,False,0.0,12.0,184,7
2024-03-06,STR002,SKU0001,116,0,False,False,0,5,101,False,0.0,9.43,81,3
2024-03-06,STR002,SKU0002,241,0,False,False,0,6,220,False,0.0,8.24,178,4
2024-03-06,STR002,SKU0003,118,11,True,False,0,0,120,False,0.0,11.35,64,2
2024-03-06,STR002,SKU0004,116,4,True,False,0,0,116,False,0.0,10.97,138,8
2024-03-06,STR002,SKU0005,106,26,True,False,0,0,116,False,0.0,6.77,150,7
2024-03-07,STR001,SKU0001,106,0,False,False,0,4,90,False,0.0,8.87,99,3
2024-03-07,STR001,SKU0002,206,174,True,False,1,14,330,False,0.0,12.22,219,4
2024-03-07,STR001,SKU0003,140,0,False,False,0,0,116,False,0.0,6.11,79,2
2024-03-07,STR001,SKU0004,168,5,True,False,0,0,151,False,0.0,8.52,171,8
2024-03-07,STR001,SKU0005,180,3,True,False,0,0,173,False,0.0,10.35,184,7
2024-03-07,STR002,SKU0001,101,0,False,False,0,1,84,False,0.0,8.4,81,3
2024-03-07,STR002,SKU0002,220,0,False,False,0,10,193,False,0.0,7.34,178,4
2024-03-07,STR002,SKU0003,120,0,False,False,0,0,111,False,0.0,10.22,64,2
2024-03-07,STR002,SKU0004,116,3,True,False,0,0,110,False,0.0,10.55,138,8
2024-03-07,STR002,SKU0005,116,16,True,False,0,0,107,False,0.0,6.63,150,7
2024-03-08,STR001,SKU0001,90,111,True,False,0,11,184,False,0.0,16.3,99,3
2024-03-08,STR001,SKU0002,330,0,False,False,0,11,281,False,0.0,10.63,219,4
2024-03-08,STR001,SKU0003,116,0,False,False,0,0,97,False,0.0,5.22,79,2
2024-03-08,STR001,SKU0004,151,3,True,False,0,0,144,False,0.0,7.0,171,8
2024-03-08,STR001,SKU0005,173,9,True,False,0,0,167,False,0.0,11.13,184,7
2024-03-08,STR002,SKU0001,84,36,True,False,0,4,107,False,0.0,8.92,81,3
2024-03-08,STR002,SKU0002,193,0,False,False,0,5,159,False,0.0,6.32,178,4
2024-03-08,STR002,SKU0003,111,0,False,False,0,0,103,False,0.0,9.13,64,2
2024-03-08,STR002,SKU0004,110,40,True,False,0,0,142,False,0.0,16.3,138,8
2024-03-08,STR002,SKU0005,107,71,True,False,0,0,165,False,0.0,9.62,150,7
2024-03-09,STR001,SKU0001,184,0,False,False,0,8,163,False,0.0,15.21,99,3
2024-03-09,STR001,SKU0002,281,0,False,False,0,5,248,False,0.0,8.77,219,4
2024-03-09,STR001,SKU0003,97,28,True,False,0,0,110,False,0.0,5.58,79,2
2024-03-09,STR001,SKU0004,144,0,True,False,0,0,131,False,0.0,6.69,171,8
2024-03-09,STR001,SKU0005,167,51,True,False,0,0,200,False,0.0,13.21,184,7
2024-03-09,STR002,SKU0001,107,0,False,False,0,4,94,False,0.0,7.65,81,3
2024-03-09,STR002,SKU0002,159,120,True,False,3,12,224,False,0.0,8.86,178,4
2024-03-09,STR002,SKU0003,103,17,True,False,0,0,97,False,0.0,8.82,64,2
2024-03-09,STR002,SKU0004,142,0,False,False,0,0,134,False,0.0,17.05,138,8
2024-03-09,STR002,SKU0005,165,0,False,False,0,1,147,False,0.0,8.43,150,7
2024-03-10,STR001,SKU0001,163,0,False,False,0,4,144,False,0.0,12.92,99,3
2024-03-10,STR001,SKU0002,248,95,True,False,0,9,279,False,0.0,10.85,219,4
2024-03-10,STR001,SKU0003,110,0,False,False,0,0,79,False,0.0,4.22,79,2
2024-03-10,STR001,SKU0004,131,37,True,False,0,0,135,False,0.0,7.33,171,8
2024-03-10,STR001,SKU0005,200,0,False,False,0,0,170,False,0.0,11.9,184,7
2024-03-10,STR002,SKU0001,94,0,False,False,0,4,79,False,0.0,6.28,81,3
2024-03-10,STR002,SKU0002,224,3,True,False,0,6,193,False,0.0,7.72,178,4
2024-03-10,STR002,SKU0003,97,0,False,False,0,0,84,False,0.0,6.68,64,2
2024-03-10,STR002,SKU0004,134,0,True,True,0,0,126,False,0.0,16.33,138,8
2024-03-10,STR002,SKU0005,147,1,True,False,0,0,130,False,0.0,7.46,150,7
2024-03-11,STR001,SKU0001,144,0,False,False,0,5,127,False,0.0,10.1,99,3
2024-03-11,STR001,SKU0002,279,0,False,False,0,10,251,False,0.0,8.41,219,4
2024-03-11,STR001,SKU0003,79,0,False,False,0,0,62,False,0.0,3.08,79,2
2024-03-11,STR001,SKU0004,135,49,True,False,0,0,174,False,0.0,8.7,171,8
2024-03-11,STR001,SKU0005,170,3,True,False,0,0,157,False,0.0,10.08,184,7
2024-03-11,STR002,SKU0001,79,56,True,False,0,5,129,False,0.0,11.88,81,3
2024-03-11,STR002,SKU0002,193,0,False,False,0,9,156,False,0.0,6.46,178,4
2024-03-11,STR002,SKU0003,84,0,False,False,0,0,71,False,0.0,5.71,64,2
2024-03-11,STR002,SKU0004,126,25,True,False,0,0,147,False,0.0,19.79,138,8
2024-03-11,STR002,SKU0005,130,45,True,False,0,0,166,False,0.0,9.52,150,7
2024-03-12,STR001,SKU0001,127,56,True,False,1,8,158,False,0.0,12.71,99,3
2024-03-12,STR001,SKU0002,251,0,False,False,0,9,202,False,0.0,6.9,219,4
2024-03-12,STR001,SKU0003,62,82,True,False,1,0,132,False,0.0,6.55,79,2
2024-03-12,STR001,SKU0004,174,0,False,False,0,0,161,False,0.0,8.6,171,8
2024-03-12,STR001,SKU0005,157,7,True,False,1,0,146,False,0.0,8.89,184,7
2024-03-12,STR002,SKU0001,129,5,True,False,0,10,100,False,0.0,11.29,81,3
2024-03-12,STR002,SKU0002,156,16,True,False,0,2,148,False,0.0,5.69,178,4
2024-03-12,STR002,SKU0003,71,17,True,False,0,0,69,False,0.0,5.68,64,2
2024-03-12,STR002,SKU0004,147,31,False,False,0,0,155,False,0.0,21.27,138,8
2024-03-12,STR002,SKU0005,166,1,True,False,0,0,159,False,0.0,9.76,150,7
2024-03-13,STR001,SKU0001,158,0,False,False,0,9,123,False,0.0,9.16,99,3
2024-03-13,STR001,SKU0002,202,178,True,False,2,18,340,False,0.0,10.35,219,4
2024-03-13,STR001,SKU0003,132,0,False,False,0,0,110,False,0.0,5.54,79,2
2024-03-13,STR001,SKU0004,161,24,True,False,0,0,174,False,0.0,10.32,171,8
2024-03-13,STR001,SKU0005,146,5,True,False,0,0,142,False,0.0,7.89,184,7
2024-03-13,STR002,SKU0001,100,0,False,False,0,2,89,False,0.0,7.79,81,3
2024-03-13,STR002,SKU0002,148,50,True,False,0,6,179,False,0.0,7.0,178,4
2024-03-13,STR002,SKU0003,69,0,False,False,0,0,63,False,0.0,4.69,64,2
2024-03-13,STR002,SKU0004,155,0,False,False,0,0,148,False,0.0,16.19,138,8
2024-03-13,STR002,SKU0005,159,0,False,False,0,0,143,False,0.0,9.44,150,7
2024-03-14,STR001,SKU0001,123,0,False,False,0,1,109,False,0.0,7.63,99,3
2024-03-14,STR001,SKU0002,340,0,False,False,0,12,310,False,0.0,9.27,219,4
2024-03-14,STR001,SKU0003,110,0,False,False,0,0,98,False,0.0,4.94,79,2
2024-03-14,STR001,SKU0004,174,2,True,False,0,0,168,False,0.0,10.5,171,8
2024-03-14,STR001,SKU0005,142,0,True,False,0,0,124,False,0.0,7.55,184,7
2024-03-14,STR002,SKU0001,89,0,False,False,0,2,72,False,0.0,6.38,81,3
2024-03-14,STR002,SKU0002,179,0,False,False,0,5,154,False,0.0,6.09,178,4
2024-03-14,STR002,SKU0003,63,98,True,False,0,0,148,False,0.0,11.38,64,2
2024-03-14,STR002,SKU0004,148,3,True,False,0,0,143,False,0.0,14.94,138,8
2024-03-14,STR002,SKU0005,143,4,True,False,0,0,139,False,0.0,9.18,150,7
2024-03-15,STR001,SKU0001,109,0,False,False,0,5,100,False,0.0,6.93,99,3
2024-03-15,STR001,SKU0002,310,70,True,False,0,20,326,False,0.0,10.52,219,4
2024-03-15,STR001,SKU0003,98,97,True,False,0,0,164,False,0.0,9.04,79,2
2024-03-15,STR001,SKU0004,168,2,True,False,0,0,155,False,0.0,11.07,171,8
2024-03-15,STR001,SKU0005,124,21,True,False,0,0,138,False,0.0,7.85,184,7
2024-03-15,STR002,SKU0001,72,79,True,False,0,6,138,False,0.0,12.38,81,3
2024-03-15,STR002,SKU0002,154,20,True,False,0,9,145,False,0.0,5.64,178,4
2024-03-15,STR002,SKU0003,148,0,True,False,0,0,141,False,0.0,10.39,64,2
2024-03-15,STR002,SKU0004,143,0,False,False,0,0,137,False,0.0,14.53,138,8
2024-03-15,STR002,SKU0005,139,41,True,False,0,0,167,False,0.0,13.13,150,7
2024-03-16,STR001,SKU0001,100,14,True,False,0,1,93,False,0.0,6.58,99,3
2024-03-16,STR001,SKU0002,326,0,False,False,0,7,304,False,0.0,9.99,219,4
2024-03-16,STR001,SKU0003,164,0,False,False,0,0,140,False,0.0,7.05,79,2
2024-03-16,STR001,SKU0004,155,0,True,False,0,0,142,False,0.0,9.65,171,8
2024-03-16,STR001,SKU0005,138,45,True,False,0,0,159,False,0.0,9.68,184,7
2024-03-16,STR002,SKU0001,138,14,True,False,0,5,122,False,0.0,11.24,81,3
2024-03-16,STR002,SKU0002,145,26,True,False,0,4,145,False,0.0,5.94,178,4
2024-03-16,STR002,SKU0003,141,0,False,False,0,0,125,False,0.0,9.31,64,2
2024-03-16,STR002,SKU0004,137,3,True,False,0,0,134,False,0.0,14.66,138,8
2024-03-16,STR002,SKU0005,167,0,False,False,0,0,142,False,0.0,11.17,150,7
2024-03-17,STR001,SKU0001,93,93,True,False,0,6,176,False,0.0,11.62,99,3
2024-03-17,STR001,SKU0002,304,0,False,False,0,10,242,False,0.0,8.47,219,4
2024-03-17,STR001,SKU0003,140,0,False,False,0,0,119,False,0.0,5.63,79,2
2024-03-17,STR001,SKU0004,142,4,True,False,0,0,133,False,0.0,9.04,171,8
2024-03-17,STR001,SKU0005,159,57,True,False,0,0,189,False,0.0,10.93,184,7
2024-03-17,STR002,SKU0001,122,0,False,False,0,4,111,False,0.0,8.45,81,3
2024-03-17,STR002,SKU0002,145,81,True,False,1,9,200,False,0.0,9.15,178,4
2024-03-17,STR002,SKU0003,125,0,False,False,0,0,110,False,0.0,8.85,64,2
2024-03-17,STR002,SKU0004,134,0,True,False,0,0,128,False,0.0,14.45,138,8
2024-03-17,STR002,SKU0005,142,5,True,False,0,0,131,False,0.0,9.45,150,7
2024-03-18,STR001,SKU0001,176,0,False,False,0,12,156,False,0.0,11.49,99,3
2024-03-18,STR001,SKU0002,242,0,False,False,0,7,211,False,0.0,7.5,219,4
2024-03-18,STR001,SKU0003,119,45,True,False,0,0,148,False,0.0,7.51,79,2
2024-03-18,STR001,SKU0004,133,34,True,False,0,0,145,False,0.0,12.23,171,8
2024-03-18,STR001,SKU0005,189,0,False,False,0,0,170,False,0.0,10.08,184,7
2024-03-18,STR002,SKU0001,111,0,False,False,0,5,102,False,0.0,8.11,81,3
2024-03-18,STR002,SKU0002,200,0,False,False,0,4,172,False,0.0,8.54,178,4
2024-03-18,STR002,SKU0003,110,50,True,False,0,0,152,False,0.0,11.96,64,2
2024-03-18,STR002,SKU0004,128,2,True,False,0,0,125,False,0.0,14.58,138,8
2024-03-18,STR002,SKU0005,131,3,True,False,0,0,127,False,0.0,9.36,150,7
2024-03-19,STR001,SKU0001,156,0,False,False,0,10,132,False,0.0,10.15,99,3
2024-03-19,STR001,SKU0002,211,68,True,False,0,8,225,False,0.0,7.76,219,4
2024-03-19,STR001,SKU0003,148,0,False,False,0,0,136,False,0.0,6.95,79,2
2024-03-19,STR001,SKU0004,145,5,True,False,0,0,143,False,0.0,10.54,171,8
2024-03-19,STR001,SKU0005,170,50,True,False,1,0,205,False,0.0,11.86,184,7
2024-03-19,STR002,SKU0001,102,0,False,False,0,4,93,False,0.0,7.15,81,3
2024-03-19,STR002,SKU0002,172,133,True,False,1,10,256,False,0.0,13.08,178,4
2024-03-19,STR002,SKU0003,152,0,False,False,0,0,131,False,0.0,10.92,64,2
2024-03-19,STR002,SKU0004,125,2,True,False,0,0,124,False,0.0,14.23,138,8
2024-03-19,STR002,SKU0005,127,18,True,False,0,0,126,False,0.0,9.48,150,7
2024-03-20,STR001,SKU0001,132,70,True,False,0,8,188,False,0.0,14.79,99,3
2024-03-20,STR001,SKU0002,225,155,True,False,0,13,337,False,0.0,11.29,219,4
2024-03-20,STR001,SKU0003,136,0,False,False,0,0,111,False,0.0,5.63,79,2
2024-03-20,STR001,SKU0004,143,4,True,False,0,0,137,False,0.0,10.78,171,8
2024-03-20,STR001,SKU0005,205,1,True,False,0,0,176,False,0.0,10.44,184,7
2024-03-20,STR002,SKU0001,93,42,True,False,0,2,126,False,0.0,12.25,81,3
2024-03-20,STR002,SKU0002,256,25,True,False,0,10,254,False,0.0,11.62,178,4
2024-03-20,STR002,SKU0003,131,0,False,False,0,0,120,False,0.0,9.77,64,2
2024-03-20,STR002,SKU0004,124,1,True,False,0,0,112,False,0.0,19.12,138,8
2024-03-20,STR002,SKU0005,126,51,True,False,0,0,163,False,0.0,10.97,150,7
2024-03-21,STR001,SKU0001,188,0,False,False,0,12,160,False,0.0,16.23,99,3
2024-03-21,STR001,SKU0002,337,0,False,False,0,6,298,False,0.0,9.53,219,4
2024-03-21,STR001,SKU0003,111,34,True,False,0,0,123,False,0.0,6.11,79,2
2024-03-21,STR001,SKU0004,137,49,True,False,0,0,177,False,0.0,14.08,171,8
2024-03-21,STR001,SKU0005,176,5,True,False,0,0,131,False,0.0,6.6,184,7
2024-03-21,STR002,SKU0001,126,0,False,False,0,6,102,False,0.0,10.2,81,3
2024-03-21,STR002,SKU0002,254,0,False,False,0,6,237,False,0.0,10.57,178,4
2024-03-21,STR002,SKU0003,120,40,True,False,0,0,153,False,0.0,11.77,64,2
2024-03-21,STR002,SKU0004,112,5,True,False,0,0,111,False,0.0,16.53,138,8
2024-03-21,STR002,SKU0005,163,0,False,False,0,0,135,False,0.0,9.26,150,7
2024-03-22,STR001,SKU0001,160,0,False,False,0,8,139,False,0.0,13.51,99,3
2024-03-22,STR001,SKU0002,298,0,False,False,0,11,273,False,0.0,8.17,219,4
2024-03-22,STR001,SKU0003,123,0,False,False,0,0,107,False,0.0,4.96,79,2
2024-03-22,STR001,SKU0004,177,0,False,False,0,0,166,False,0.0,13.06,171,8
2024-03-22,STR001,SKU0005,131,28,True,False,0,1,130,False,0.0,5.32,184,7
2024-03-22,STR002,SKU0001,102,0,False,False,0,5,75,False,0.0,7.19,81,3
2024-03-22,STR002,SKU0002,237,0,False,False,0,5,215,False,0.0,10.17,178,4
2024-03-22,STR002,SKU0003,153,0,False,False,0,0,128,False,0.0,10.54,64,2
2024-03-22,STR002,SKU0004,111,40,True,False,0,0,145,False,0.0,22.56,138,8
2024-03-22,STR002,SKU0005,135,2,True,False,0,0,115,False,0.0,6.6,150,7
2024-03-23,STR001,SKU0001,139,0,False,False,0,5,123,False,0.0,10.63,99,3
2024-03-23,STR001,SKU0002,273,0,False,False,0,5,190,False,0.0,6.21,219,4
2024-03-23,STR001,SKU0003,107,0,False,False,0,0,91,False,0.0,4.68,79,2
2024-03-23,STR001,SKU0004,166,5,True,False,0,0,148,False,0.0,12.19,171,8
2024-03-23,STR001,SKU0005,130,0,True,True,0,0,80,False,0.0,2.92,184,7
2024-03-23,STR002,SKU0001,75,87,True,False,2,9,135,False,0.0,10.74,81,3
2024-03-23,STR002,SKU0002,215,0,False,False,0,7,166,False,0.0,8.01,178,4
2024-03-23,STR002,SKU0003,128,0,False,False,0,0,119,False,0.0,8.09,64,2
2024-03-23,STR002,SKU0004,145,4,True,False,0,0,141,False,0.0,21.93,138,8
2024-03-23,STR002,SKU0005,115,16,True,False,0,0,115,False,0.0,6.15,150,7
2024-03-24,STR001,SKU0001,123,7,True,False,0,5,121,False,0.0,11.76,99,3
2024-03-24,STR001,SKU0002,190,154,True,False,0,10,300,False,0.0,7.58,219,4
2024-03-24,STR001,SKU0003,91,56,True,False,0,0,128,False,0.0,7.0,79,2
2024-03-24,STR001,SKU0004,148,3,True,False,0,0,126,False,0.0,9.28,171,8
2024-03-24,STR001,SKU0005,80,169,True,False,0,0,177,False,0.0,5.68,184,7
2024-03-24,STR002,SKU0001,135,4,True,False,0,2,113,False,0.0,10.01,81,3
2024-03-24,STR002,SKU0002,166,59,True,False,0,8,173,False,0.0,7.34,178,4
2024-03-24,STR002,SKU0003,119,40,True,False,0,0,150,False,0.0,10.94,64,2
2024-03-24,STR002,SKU0004,141,0,False,False,0,0,130,False,0.0,19.36,138,8
2024-03-24,STR002,SKU0005,115,61,True,False,0,1,151,False,0.0,8.66,150,7
2024-03-25,STR001,SKU0001,121,0,False,False,0,3,114,False,0.0,11.08,99,3
2024-03-25,STR001,SKU0002,300,79,True,False,0,12,335,False,0.0,9.05,219,4
2024-03-25,STR001,SKU0003,128,0,False,False,0,0,104,False,0.0,5.78,79,2
2024-03-25,STR001,SKU0004,126,2,True,False,0,0,107,False,0.0,7.0,171,8
2024-03-25,STR001,SKU0005,177,2,True,False,0,0,118,False,0.0,3.14,184,7
2024-03-25,STR002,SKU0001,113,0,False,False,0,3,101,False,0.0,7.36,81,3
2024-03-25,STR002,SKU0002,173,4,True,False,0,6,143,False,0.0,5.19,178,4
2024-03-25,STR002,SKU0003,150,0,False,False,0,0,138,False,0.0,10.73,64,2
2024-03-25,STR002,SKU0004,130,19,True,False,0,0,140,False,0.0,18.85,138,8
2024-03-25,STR002,SKU0005,151,0,False,False,0,0,73,False,0.0,3.93,150,7
2024-03-26,STR001,SKU0001,114,0,False,False,0,2,98,False,0.0,10.09,99,3
2024-03-26,STR001,SKU0002,335,0,False,False,0,19,293,False,0.0,7.68,219,4
2024-03-26,STR001,SKU0003,104,0,False,False,0,0,90,False,0.0,4.7,79,2
2024-03-26,STR001,SKU0004,107,16,True,False,0,0,91,False,0.0,6.01,171,8
2024-03-26,STR001,SKU0005,118,53,True,False,0,0,137,False,0.0,3.14,184,7
2024-03-26,STR002,SKU0001,101,0,False,False,0,2,86,False,0.0,5.96,81,3
2024-03-26,STR002,SKU0002,143,53,True,False,0,4,177,False,0.0,6.29,178,4
2024-03-26,STR002,SKU0003,138,0,False,False,0,0,125,False,0.0,9.31,64,2
2024-03-26,STR002,SKU0004,140,0,False,False,0,0,131,False,0.0,16.38,138,8
2024-03-26,STR002,SKU0005,73,102,True,False,0,0,153,False,0.0,5.33,150,7
2024-03-27,STR001,SKU0001,98,50,True,False,0,5,132,False,0.0,13.59,99,3
2024-03-27,STR001,SKU0002,293,0,False,False,0,12,251,False,0.0,7.2,219,4
2024-03-27,STR001,SKU0003,90,105,True,False,0,0,176,False,0.0,9.06,79,2
2024-03-27,STR001,SKU0004,91,47,True,False,0,0,137,False,0.0,7.32,171,8
2024-03-27,STR001,SKU0005,137,41,True,False,0,0,118,False,0.0,2.54,184,7
2024-03-27,STR002,SKU0001,86,0,False,False,0,4,81,False,0.0,5.2,81,3
2024-03-27,STR002,SKU0002,177,5,True,False,0,5,158,False,0.0,6.36,178,4
2024-03-27,STR002,SKU0003,125,7,True,False,0,0,128,False,0.0,10.42,64,2
2024-03-27,STR002,SKU0004,131,5,True,False,0,0,124,False,0.0,14.0,138,8
2024-03-27,STR002,SKU0005,153,0,False,False,0,0,119,False,0.0,4.08,150,7
2024-03-28,STR001,SKU0001,132,37,True,False,1,10,138,False,0.0,13.23,99,3
2024-03-28,STR001,SKU0002,251,0,False,False,0,7,206,False,0.0,5.91,219,4
2024-03-28,STR001,SKU0003,176,0,False,False,0,0,155,False,0.0,8.35,79,2
2024-03-28,STR001,SKU0004,137,30,True,False,0,0,145,False,0.0,8.32,171,8
2024-03-28,STR001,SKU0005,118,62,True,False,0,0,148,False,0.0,2.92,184,7
2024-03-28,STR002,SKU0001,81,57,True,False,1,8,124,False,0.0,8.43,81,3
2024-03-28,STR002,SKU0002,158,15,True,False,0,7,129,False,0.0,5.13,178,4
2024-03-28,STR002,SKU0003,128,0,False,False,0,0,115,False,0.0,10.19,64,2
2024-03-28,STR002,SKU0004,124,0,True,False,0,0,122,False,0.0,14.0,138,8
2024-03-28,STR002,SKU0005,119,2,True,False,0,0,88,False,0.0,2.75,150,7
