date,store_id,sku_id,regular_unit_price_gbp,actual_unit_price_gbp,discount_pct,promo_flag,promo_type,display_support_flag,email_or_app_support_flag,leaflet_support_flag,competitor_price_index,store_footfall,local_event_flag,holiday_flag,weather_condition,temperature_celsius,rainfall_mm,opening_stock_units,delivery_units,closing_stock_units,stockout_flag,hours_out_of_stock,lag_1_units_sold,lag_7_units_sold,rolling_7_day_avg_units_sold,rolling_28_day_avg_units_sold,day_of_week,month,week_of_year,is_weekend,is_payday_window,is_school_holiday,is_bank_holiday,units_sold,potential_demand_units,sales_revenue_gbp,cost_of_goods_sold_gbp,retailer_promo_cost_gbp,gross_profit_gbp,gross_margin_pct,waste_units,lost_sales_estimate_units,transaction_count,average_basket_value_gbp,anomaly_flag,anomaly_type
2024-02-11,STR002,SKU0003,1.77,1.77,0.0,False,None,False,False,False,1.029,1012,False,False,Cloudy,5.1,2.6,98,3,88,False,0.0,7,29,15.71,16.04,6,2,6,True,False,False,False,13,13,23.01,13.0,0.0,10.01,43.5,0,0,7,9.54,False,
2024-02-11,STR002,SKU0004,11.17,11.17,0.0,False,None,False,False,False,0.973,990,False,False,Cloudy,5.1,2.6,112,5,92,False,0.0,20,3,10.71,20.29,6,2,6,True,False,False,False,25,25,279.25,164.0,0.0,115.25,41.27,0,0,19,53.66,False,
2024-02-11,STR002,SKU0005,1.32,1.32,0.0,False,None,False,False,False,1.035,969,False,False,Cloudy,5.1,2.6,155,0,147,False,0.0,9,10,8.57,14.0,6,2,6,True,False,False,False,8,8,10.56,6.96,0.0,3.6,34.09,0,0,8,3.9,False,
2024-02-12,STR001,SKU0001,3.81,3.81,0.0,False,None,False,False,False,0.992,1572,False,False,Dry,6.2,2.2,90,42,105,False,0.0,75,122,85.14,40.36,0,2,7,False,False,True,False,24,24,91.44,49.44,0.0,42.0,45.93,3,0,15,17.62,False,
2024-02-12,STR001,SKU0002,1.69,1.27,25.0,True,Percent Off,False,False,False,1.006,1628,False,False,Dry,6.2,2.2,196,81,190,False,0.0,76,27,57.14,34.57,0,2,7,False,False,True,False,84,84,106.68,84.84,2.41,19.43,18.21,2,0,39,10.31,False,
2024-02-12,STR001,SKU0003,1.77,1.77,0.0,False,None,False,False,False,0.951,1596,False,False,Dry,6.2,2.2,156,0,145,False,0.0,6,18,13.0,17.54,0,2,7,False,False,True,False,11,11,19.47,11.0,0.0,8.47,43.5,0,0,6,7.55,False,
2024-02-12,STR001,SKU0004,11.17,8.94,20.0,True,Multi-buy,False,False,False,1.025,1704,False,False,Dry,6.2,2.2,134,5,107,False,0.0,53,31,39.71,21.32,0,2,7,False,False,True,False,32,32,286.08,209.92,3.56,72.6,25.38,0,0,19,40.25,False,
2024-02-12,STR001,SKU0005,1.32,1.19,10.0,True,Percent Off,False,False,False,1.029,1510,False,False,Dry,6.2,2.2,187,0,181,False,0.0,31,41,35.43,24.68,0,2,7,False,False,True,False,6,6,7.14,5.22,0.52,1.4,19.61,0,0,4,7.06,False,
2024-02-12,STR002,SKU0001,3.81,3.81,0.0,False,None,False,False,False,1.016,859,False,False,Dry,6.2,2.2,103,0,65,False,0.0,20,10,9.86,14.75,0,2,7,False,False,True,False,36,36,137.16,74.16,0.0,63.0,45.93,2,0,24,16.1,False,
2024-02-12,STR002,SKU0002,1.69,1.69,0.0,False,None,False,False,False,0.99,937,False,False,Dry,6.2,2.2,165,0,144,False,0.0,26,32,21.0,39.46,0,2,7,False,False,True,False,16,16,27.04,16.16,0.0,10.88,40.24,5,0,13,7.24,False,
2024-02-12,STR002,SKU0003,1.77,1.77,0.0,False,None,False,False,False,0.947,970,False,False,Dry,6.2,2.2,88,0,73,False,0.0,13,16,13.43,15.75,0,2,7,False,False,True,False,15,15,26.55,15.0,0.0,11.55,43.5,0,0,6,15.84,False,
2024-02-12,STR002,SKU0004,11.17,11.17,0.0,False,None,False,False,False,1.066,911,False,False,Dry,6.2,2.2,92,17,87,False,0.0,25,10,13.86,20.21,0,2,7,False,False,True,False,22,22,245.74,144.32,0.0,101.42,41.27,0,0,13,72.42,False,
2024-02-12,STR002,SKU0005,1.32,1.32,0.0,False,None,False,False,False,0.961,872,False,False,Dry,6.2,2.2,147,5,142,False,0.0,8,8,8.29,13.68,0,2,7,False,False,True,False,10,10,13.2,8.7,0.0,4.5,34.09,0,0,6,7.53,False,
2024-02-13,STR001,SKU0001,3.81,3.81,0.0,False,None,False,False,False,1.015,1547,False,False,Cold,1.7,0.3,105,0,89,False,0.0,24,72,71.14,40.79,1,2,7,False,False,True,False,14,14,53.34,28.84,0.0,24.5,45.93,2,0,6,18.76,False,
2024-02-13,STR001,SKU0002,1.69,1.69,0.0,False,None,False,False,False,0.974,1646,False,False,Cold,1.7,0.3,190,118,268,False,0.0,84,25,65.29,36.71,1,2,7,False,False,True,False,36,36,60.84,36.36,0.0,24.48,40.24,4,0,13,13.27,False,
2024-02-13,STR001,SKU0003,1.77,1.77,0.0,False,None,False,False,False,1.041,1610,False,False,Cold,1.7,0.3,145,0,127,False,0.0,11,17,12.0,17.36,1,2,7,False,False,True,False,18,18,31.86,18.0,0.0,13.86,43.5,0,0,10,11.67,False,
2024-02-13,STR001,SKU0004,11.17,11.17,0.0,True,Display-only,True,False,False,1.049,1442,False,False,Cold,1.7,0.3,107,5,94,False,0.0,32,15,39.86,22.21,1,2,7,False,False,True,False,18,18,201.06,118.08,0.62,82.36,40.96,0,0,9,82.5,False,
2024-02-13,STR001,SKU0005,1.32,1.19,10.0,True,Percent Off,False,False,False,1.046,1517,False,False,Cold,1.7,0.3,181,3,183,False,0.0,6,29,30.43,24.25,1,2,7,False,False,True,False,1,1,1.19,0.87,0.52,-0.2,-16.81,0,0,1,2.45,False,
2024-02-13,STR002,SKU0001,3.81,3.81,0.0,False,None,False,False,False,1.028,979,False,False,Cold,1.7,0.3,65,31,89,False,0.0,36,5,13.57,14.46,1,2,7,False,False,True,False,4,4,15.24,8.24,0.0,7.0,45.93,3,0,3,12.39,False,
2024-02-13,STR002,SKU0002,1.69,1.69,0.0,False,None,False,False,False,1.01,969,False,False,Cold,1.7,0.3,144,164,259,False,0.0,16,19,18.71,39.29,1,2,7,False,False,True,False,30,30,50.7,30.3,0.0,20.4,40.24,19,0,16,9.28,False,
2024-02-13,STR002,SKU0003,1.77,1.77,0.0,False,None,False,False,False,1.036,985,False,False,Cold,1.7,0.3,73,0,54,False,0.0,15,27,13.29,15.43,1,2,7,False,False,True,False,19,19,33.63,19.0,0.0,14.63,43.5,0,0,10,10.16,False,
2024-02-13,STR002,SKU0004,11.17,11.17,0.0,False,None,False,False,False,1.02,902,False,False,Cold,1.7,0.3,87,38,102,False,0.0,22,24,15.57,20.29,1,2,7,False,False,True,False,23,23,256.91,150.88,0.0,106.03,41.27,0,0,12,71.09,False,
2024-02-13,STR002,SKU0005,1.32,1.32,0.0,False,None,False,False,False,1.055,960,False,False,Cold,1.7,0.3,142,5,138,False,0.0,10,5,8.57,13.82,1,2,7,False,False,True,False,9,9,11.88,7.83,0.0,4.05,34.09,0,0,8,4.28,False,
2024-02-14,STR001,SKU0001,3.81,3.81,0.0,False,None,False,False,False,1.053,1419,False,False,Rain,6.9,4.0,89,93,168,False,0.0,14,113,62.86,40.89,2,2,7,False,False,True,False,6,6,22.86,12.36,0.0,10.5,45.93,8,0,6,14.93,False,
2024-02-14,STR001,SKU0002,1.69,1.69,0.0,False,None,False,False,False,1.079,1625,False,False,Rain,6.9,4.0,268,74,291,False,0.0,36,29,66.86,37.93,2,2,7,False,False,True,False,39,39,65.91,39.39,0.0,26.52,40.24,12,0,19,6.07,False,
2024-02-14,STR001,SKU0003,1.77,1.77,0.0,False,None,False,False,False,1.03,1661,False,False,Rain,6.9,4.0,127,32,141,False,0.0,18,10,12.14,17.5,2,2,7,False,False,True,False,18,18,31.86,18.0,0.0,13.86,43.5,0,0,16,7.81,False,
2024-02-14,STR001,SKU0004,11.17,11.17,0.0,True,Display-only,True,False,False,1.094,1683,False,False,Rain,6.9,4.0,94,58,133,False,0.0,18,36,40.29,22.5,2,2,7,False,False,True,False,19,19,212.23,124.64,0.62,86.97,40.98,0,0,10,42.38,False,
2024-02-14,STR001,SKU0005,1.32,1.32,0.0,False,None,False,False,False,1.04,1498,False,False,Rain,6.9,4.0,183,1,165,False,0.0,1,49,26.43,23.79,2,2,7,False,False,True,False,19,19,25.08,16.53,0.0,8.55,34.09,0,0,17,5.45,False,
2024-02-14,STR002,SKU0001,3.81,3.81,0.0,False,None,False,False,False,1.036,987,False,False,Rain,6.9,4.0,89,0,81,False,0.0,4,9,13.43,12.0,2,2,7,False,False,True,False,6,6,22.86,12.36,0.0,10.5,45.93,2,0,3,20.92,False,
2024-02-14,STR002,SKU0002,1.69,1.69,0.0,False,None,False,False,False,1.03,891,False,False,Rain,6.9,4.0,259,5,224,False,0.0,30,24,20.29,39.75,2,2,7,False,False,True,False,23,23,38.87,23.23,0.0,15.64,40.24,17,0,17,4.21,False,
2024-02-14,STR002,SKU0003,1.77,1.77,0.0,False,None,False,False,False,0.995,956,False,False,Rain,6.9,4.0,54,105,143,False,0.0,19,7,12.14,15.75,2,2,7,False,False,True,False,16,16,28.32,16.0,0.0,12.32,43.5,0,0,7,11.33,False,
2024-02-14,STR002,SKU0004,11.17,11.17,0.0,False,None,False,False,False,0.975,919,False,False,Rain,6.9,4.0,102,10,100,False,0.0,23,8,15.43,18.61,2,2,7,False,False,True,False,12,12,134.04,78.72,0.0,55.32,41.27,0,0,10,35.79,False,
2024-02-14,STR002,SKU0005,1.32,1.32,0.0,False,None,False,False,False,0.99,949,False,False,Rain,6.9,4.0,138,37,169,False,0.0,9,11,9.14,13.07,2,2,7,False,False,True,False,6,6,7.92,5.22,0.0,2.7,34.09,0,0,3,6.87,False,
2024-02-15,STR001,SKU0001,3.81,3.81,0.0,False,None,False,False,False,1.061,1670,False,False,Cold,-0.7,0.5,168,0,158,False,0.0,6,34,47.57,40.54,3,2,7,False,False,True,False,3,3,11.43,6.18,0.0,5.25,45.93,7,0,2,11.71,False,
2024-02-15,STR001,SKU0002,1.69,1.69,0.0,False,None,False,False,False,1.064,1680,False,False,Cold,-0.7,0.5,291,0,226,False,0.0,39,16,68.29,38.61,3,2,7,False,False,True,False,53,53,89.57,53.53,0.0,36.04,40.24,12,0,21,8.98,False,
2024-02-15,STR001,SKU0003,1.77,1.77,0.0,False,None,False,False,False,1.036,1591,False,False,Cold,-0.7,0.5,141,0,124,False,0.0,18,6,13.29,17.79,3,2,7,False,False,True,False,17,17,30.09,17.0,0.0,13.09,43.5,0,0,7,7.63,False,
2024-02-15,STR001,SKU0004,11.17,11.17,0.0,True,Display-only,True,False,False,1.027,1594,False,False,Cold,-0.7,0.5,133,0,88,False,0.0,19,35,37.86,22.5,3,2,7,False,False,True,False,45,45,502.65,295.2,0.62,206.83,41.15,0,0,24,48.19,False,
2024-02-15,STR001,SKU0005,1.32,1.32,0.0,False,None,False,False,False,0.953,1627,False,False,Cold,-0.7,0.5,165,0,156,False,0.0,19,33,22.14,23.89,3,2,7,False,False,True,False,9,9,11.88,7.83,0.0,4.05,34.09,0,0,4,11.0,False,
2024-02-15,STR002,SKU0001,3.81,3.81,0.0,False,None,False,False,False,0.971,958,False,False,Cold,-0.7,0.5,81,0,70,False,0.0,6,7,13.0,11.68,3,2,7,False,False,True,False,10,10,38.1,20.6,0.0,17.5,45.93,1,0,5,14.18,False,
2024-02-15,STR002,SKU0002,1.69,1.69,0.0,False,None,False,False,False,1.003,951,False,False,Cold,-0.7,0.5,224,69,260,False,0.0,23,14,20.14,39.39,3,2,7,False,False,True,False,18,18,30.42,18.18,0.0,12.24,40.24,14,0,8,13.08,False,
2024-02-15,STR002,SKU0003,1.77,1.77,0.0,False,None,False,False,False,1.06,991,False,False,Cold,-0.7,0.5,143,0,124,False,0.0,16,8,13.43,15.89,3,2,7,False,False,True,False,18,18,31.86,18.0,0.0,13.86,43.5,1,0,8,14.61,False,
2024-02-15,STR002,SKU0004,11.17,11.17,0.0,False,None,False,False,False,1.052,824,False,False,Cold,-0.7,0.5,100,36,106,False,0.0,12,3,16.0,18.14,3,2,7,False,False,True,False,30,30,335.1,196.8,0.0,138.3,41.27,0,0,15,46.26,False,
2024-02-15,STR002,SKU0005,1.32,1.32,0.0,False,None,False,False,False,1.053,962,False,False,Cold,-0.7,0.5,169,0,160,False,0.0,6,5,8.43,13.0,3,2,7,False,False,True,False,9,9,11.88,7.83,0.0,4.05,34.09,0,0,4,9.07,False,
2024-02-16,STR001,SKU0001,3.81,3.81,0.0,False,None,False,False,False,0.977,1427,False,False,Rain,2.2,4.3,158,0,132,False,0.0,3,73,43.14,40.04,4,2,7,False,False,True,False,20,20,76.2,41.2,0.0,35.0,45.93,6,0,8,23.41,False,
2024-02-16,STR001,SKU0002,1.69,1.69,0.0,False,None,False,False,False,1.091,1516,False,False,Rain,2.2,4.3,226,0,191,False,0.0,53,93,73.57,39.93,4,2,7,False,False,True,False,31,31,52.39,31.31,0.0,21.08,40.24,4,0,13,7.68,False,
2024-02-16,STR001,SKU0003,1.77,1.77,0.0,False,None,False,False,False,1.019,1586,False,False,Rain,2.2,4.3,124,0,106,False,0.0,17,11,14.86,17.93,4,2,7,False,False,True,False,18,18,31.86,18.0,0.0,13.86,43.5,0,0,8,9.36,False,
2024-02-16,STR001,SKU0004,11.17,11.17,0.0,False,None,False,False,False,1.024,1541,False,False,Rain,2.2,4.3,88,81,164,False,0.0,45,38,39.29,23.29,4,2,7,False,False,True,False,3,3,33.51,19.68,0.0,13.83,41.27,1,0,3,24.6,False,
2024-02-16,STR001,SKU0005,1.32,1.32,0.0,False,None,False,False,False,1.028,1570,False,False,Rain,2.2,4.3,156,25,169,False,0.0,9,20,18.71,23.54,4,2,7,False,False,True,False,12,12,15.84,10.44,0.0,5.4,34.09,0,0,5,8.77,False,
2024-02-16,STR002,SKU0001,3.81,3.81,0.0,False,None,False,False,False,1.064,940,False,False,Rain,2.2,4.3,70,63,110,False,0.0,10,9,13.43,10.86,4,2,7,False,False,True,False,17,17,64.77,35.02,0.0,29.75,45.93,6,0,14,12.47,False,
2024-02-16,STR002,SKU0002,1.69,1.69,0.0,False,None,False,False,False,1.008,955,False,False,Rain,2.2,4.3,260,0,241,False,0.0,18,11,20.71,39.18,4,2,7,False,False,True,False,6,6,10.14,6.06,0.0,4.08,40.24,13,0,5,4.46,False,
2024-02-16,STR002,SKU0003,1.77,1.77,0.0,False,None,False,False,False,0.987,1015,False,False,Rain,2.2,4.3,124,0,100,False,0.0,18,16,14.86,16.21,4,2,7,False,False,True,False,24,24,42.48,24.0,0.0,18.48,43.5,0,0,12,9.9,False,
2024-02-16,STR002,SKU0004,11.17,11.17,0.0,False,None,False,False,False,1.03,897,False,False,Rain,2.2,4.3,106,2,95,False,0.0,30,7,19.86,17.86,4,2,7,False,False,True,False,13,13,145.21,85.28,0.0,59.93,41.27,0,0,7,68.03,False,
2024-02-16,STR002,SKU0005,1.32,1.32,0.0,False,None,False,False,False,1.04,883,False,False,Rain,2.2,4.3,160,0,139,False,0.0,9,12,9.0,13.25,4,2,7,False,False,True,False,21,21,27.72,18.27,0.0,9.45,34.09,0,0,11,6.27,False,
2024-02-17,STR001,SKU0001,3.81,3.81,0.0,False,None,False,False,False,1.015,1613,False,False,Dry,5.9,1.3,132,53,166,False,0.0,20,107,35.57,39.96,5,2,7,True,False,True,False,8,8,30.48,16.48,0.0,14.0,45.93,10,0,3,32.36,False,
2024-02-17,STR001,SKU0002,1.69,1.69,0.0,False,None,False,False,False,1.035,1770,False,False,Dry,5.9,1.3,191,54,184,False,0.0,31,134,64.71,40.25,5,2,7,True,False,True,False,59,59,99.71,59.59,0.0,40.12,40.24,2,0,25,13.68,False,
2024-02-17,STR001,SKU0003,1.77,1.77,0.0,False,None,False,False,False,1.049,1781,False,False,Dry,5.9,1.3,106,36,125,False,0.0,18,23,15.86,18.14,5,2,7,True,False,True,False,16,16,28.32,16.0,0.0,12.32,43.5,0,0,15,6.7,False,
2024-02-17,STR001,SKU0004,11.17,11.17,0.0,False,None,False,False,False,0.97,1705,False,False,Dry,5.9,1.3,164,4,163,False,0.0,3,70,34.29,23.04,5,2,7,True,False,True,False,5,5,55.85,32.8,0.0,23.05,41.27,0,0,4,32.33,False,
2024-02-17,STR001,SKU0005,1.32,1.32,0.0,False,None,False,False,False,1.045,1840,False,False,Dry,5.9,1.3,169,1,154,False,0.0,12,45,17.57,23.43,5,2,7,True,False,True,False,16,16,21.12,13.92,0.0,7.2,34.09,0,0,9,6.68,False,
2024-02-17,STR002,SKU0001,3.81,3.81,0.0,False,None,False,False,False,0.981,922,False,False,Dry,5.9,1.3,110,24,114,False,0.0,17,9,14.57,10.14,5,2,7,True,False,True,False,13,13,49.53,26.78,0.0,22.75,45.93,7,0,9,11.28,False,
2024-02-17,STR002,SKU0002,1.69,1.69,0.0,False,None,False,False,False,0.996,951,False,False,Dry,5.9,1.3,241,0,218,False,0.0,6,21,20.0,36.07,5,2,7,True,False,True,False,19,19,32.11,19.19,0.0,12.92,40.24,4,0,13,6.87,False,
2024-02-17,STR002,SKU0003,1.77,1.77,0.0,False,None,False,False,False,1.001,961,False,False,Dry,5.9,1.3,100,32,119,False,0.0,24,7,16.0,16.68,5,2,7,True,False,True,False,13,13,23.01,13.0,0.0,10.01,43.5,0,0,12,4.51,False,
2024-02-17,STR002,SKU0004,11.17,11.17,0.0,False,None,False,False,False,1.036,1009,False,False,Dry,5.9,1.3,95,0,76,False,0.0,13,20,20.71,18.0,5,2,7,True,False,True,False,19,19,212.23,124.64,0.0,87.59,41.27,0,0,8,50.11,False,
2024-02-17,STR002,SKU0005,1.32,1.32,0.0,False,None,False,False,False,0.998,961,False,False,Dry,5.9,1.3,139,10,136,False,0.0,21,9,10.29,13.32,5,2,7,True,False,True,False,13,13,17.16,11.31,0.0,5.85,34.09,0,0,7,6.9,False,
2024-02-18,STR001,SKU0001,3.81,3.81,0.0,False,None,False,False,False,1.056,1856,False,False,Dry,4.4,0.8,166,0,143,False,0.0,8,75,21.43,39.57,6,2,7,True,False,True,False,18,18,68.58,37.08,0.0,31.5,45.93,5,0,9,24.46,False,
2024-02-18,STR001,SKU0002,1.69,1.69,0.0,False,None,False,False,False,1.06,1805,False,False,Dry,4.4,0.8,184,129,281,False,0.0,59,76,54.0,41.75,6,2,7,True,False,True,False,25,25,42.25,25.25,0.0,17.0,40.24,4,0,10,15.8,False,
2024-02-18,STR001,SKU0003,1.77,1.77,0.0,False,None,False,False,False,0.971,1806,False,False,Dry,4.4,0.8,125,0,100,False,0.0,16,6,14.86,18.07,6,2,7,True,False,True,False,25,25,44.25,25.0,0.0,19.25,43.5,0,0,15,10.24,False,
2024-02-18,STR001,SKU0004,11.17,11.17,0.0,False,None,False,False,False,1.011,1627,False,False,Dry,4.4,0.8,163,3,142,False,0.0,5,53,25.0,23.07,6,2,7,True,False,True,False,24,24,268.08,157.44,0.0,110.64,41.27,0,0,20,42.02,False,
2024-02-18,STR001,SKU0005,1.32,1.32,0.0,False,None,False,False,False,1.039,1694,False,False,Dry,4.4,0.8,154,28,162,False,0.0,16,31,13.43,23.71,6,2,7,True,False,True,False,20,20,26.4,17.4,0.0,9.0,34.09,0,0,12,5.22,False,
2024-02-18,STR002,SKU0001,3.81,3.81,0.0,False,None,False,False,False,0.99,1013,False,False,Dry,4.4,0.8,114,0,104,False,0.0,13,20,15.14,10.14,6,2,7,True,False,True,False,5,5,19.05,10.3,0.0,8.75,45.93,5,0,3,13.2,False,
2024-02-18,STR002,SKU0002,1.69,1.69,0.0,False,None,False,False,False,1.082,1036,False,False,Dry,4.4,0.8,218,0,200,False,0.0,19,26,19.71,34.36,6,2,7,True,False,True,False,13,13,21.97,13.13,0.0,8.84,40.24,5,0,7,8.63,False,
2024-02-18,STR002,SKU0003,1.77,1.77,0.0,False,None,False,False,False,0.978,986,False,False,Dry,4.4,0.8,119,0,108,False,0.0,13,13,16.86,16.54,6,2,7,True,False,True,False,11,11,19.47,11.0,0.0,8.47,43.5,0,0,7,4.86,False,
2024-02-18,STR002,SKU0004,11.17,11.17,0.0,False,None,False,False,False,0.959,948,False,False,Dry,4.4,0.8,76,21,85,False,0.0,19,25,20.57,17.89,6,2,7,True,False,True,False,12,12,134.04,78.72,0.0,55.32,41.27,0,0,7,59.83,False,
2024-02-18,STR002,SKU0005,1.32,1.32,0.0,False,None,False,False,False,0.991,1086,False,False,Dry,4.4,0.8,136,26,142,False,0.0,13,8,10.86,13.04,6,2,7,True,False,True,False,20,20,26.4,17.4,0.0,9.0,34.09,0,0,9,6.32,False,
2024-02-19,STR001,SKU0001,3.81,3.81,0.0,False,None,False,False,False,0.983,1479,False,False,Heavy Rain,7.3,15.2,143,0,129,False,0.0,18,24,13.29,37.89,0,2,8,False,False,False,False,10,10,38.1,20.6,0.0,17.5,45.93,4,0,5,16.85,False,
2024-02-19,STR001,SKU0002,1.69,1.69,0.0,False,None,False,False,False,1.079,1493,False,False,Heavy Rain,7.3,15.2,281,94,320,False,0.0,25,84,46.71,41.25,0,2,8,False,False,False,False,35,35,59.15,35.35,0.0,23.8,40.24,20,0,17,8.57,False,
2024-02-19,STR001,SKU0003,1.77,1.77,0.0,False,None,False,False,False,1.069,1552,False,False,Heavy Rain,7.3,15.2,100,0,82,False,0.0,25,11,17.57,18.57,0,2,8,False,False,False,False,18,18,31.86,18.0,0.0,13.86,43.5,0,0,11,9.74,False,
2024-02-19,STR001,SKU0004,11.17,11.17,0.0,False,None,False,False,False,0.982,1495,False,False,Heavy Rain,7.3,15.2,142,2,138,False,0.0,24,32,20.86,23.71,0,2,8,False,False,False,False,6,6,67.02,39.36,0.0,27.66,41.27,0,0,4,66.66,False,
2024-02-19,STR001,SKU0005,1.32,1.32,0.0,False,None,False,False,False,1.013,1577,False,False,Heavy Rain,7.3,15.2,162,38,189,False,0.0,20,6,11.86,23.75,0,2,8,False,False,False,False,11,11,14.52,9.57,0.0,4.95,34.09,0,0,7,7.38,False,
2024-02-19,STR002,SKU0001,3.81,3.81,0.0,False,None,False,False,False,1.025,929,False,False,Heavy Rain,7.3,15.2,104,0,83,False,0.0,5,36,13.0,10.07,0,2,8,False,False,False,False,19,19,72.39,39.14,0.0,33.25,45.93,2,0,9,21.34,False,
2024-02-19,STR002,SKU0002,1.69,1.69,0.0,False,None,False,False,False,1.05,959,False,False,Heavy Rain,7.3,15.2,200,108,276,False,0.0,13,16,17.86,33.29,0,2,8,False,False,False,False,9,9,15.21,9.09,0.0,6.12,40.24,22,0,4,8.6,False,
2024-02-19,STR002,SKU0003,1.77,1.77,0.0,False,None,False,False,False,0.959,887,False,False,Heavy Rain,7.3,15.2,108,0,93,False,0.0,11,15,16.57,16.32,0,2,8,False,False,False,False,15,15,26.55,15.0,0.0,11.55,43.5,0,0,8,10.94,False,
2024-02-19,STR002,SKU0004,11.17,11.17,0.0,False,None,False,False,False,1.031,889,False,False,Heavy Rain,7.3,15.2,85,27,103,False,0.0,12,22,18.71,17.89,0,2,8,False,False,False,False,9,9,100.53,59.04,0.0,41.49,41.27,0,0,4,49.38,False,
2024-02-19,STR002,SKU0005,1.32,1.32,0.0,False,None,False,False,False,0.97,931,False,False,Heavy Rain,7.3,15.2,142,1,139,False,0.0,20,10,12.57,12.64,0,2,8,False,False,False,False,3,3,3.96,2.61,0.0,1.35,34.09,1,0,3,3.12,False,
2024-02-20,STR001,SKU0001,3.81,3.81,0.0,False,None,False,False,False,1.021,1591,False,False,Cloudy,8.3,2.4,129,0,122,False,0.0,10,14,11.29,37.36,1,2,8,False,False,False,False,5,5,19.05,10.3,0.0,8.75,45.93,2,0,3,22.05,False,
2024-02-20,STR001,SKU0002,1.69,1.69,0.0,False,None,False,False,False,1.006,1624,False,False,Cloudy,8.3,2.4,320,0,285,False,0.0,35,36,39.71,42.0,1,2,8,False,False,False,False,26,26,43.94,26.26,0.0,17.68,40.24,9,0,12,7.85,False,
2024-02-20,STR001,SKU0003,1.77,1.77,0.0,False,None,False,False,False,1.023,1667,False,False,Cloudy,8.3,2.4,82,27,86,False,0.0,18,18,18.57,18.39,1,2,8,False,False,False,False,23,23,40.71,23.0,0.0,17.71,43.5,0,0,14,7.31,False,
2024-02-20,STR001,SKU0004,11.17,11.17,0.0,False,None,False,False,False,1.027,1536,False,False,Cloudy,8.3,2.4,138,48,160,False,0.0,6,18,17.14,23.75,1,2,8,False,False,False,False,26,26,290.42,170.56,0.0,119.86,41.27,0,0,12,67.93,False,
2024-02-20,STR001,SKU0005,1.32,1.32,0.0,False,None,False,False,False,1.064,1534,False,False,Cloudy,8.3,2.4,189,0,165,False,0.0,11,1,12.57,23.32,1,2,8,False,False,False,False,24,24,31.68,20.88,0.0,10.8,34.09,0,0,10,8.1,False,
2024-02-20,STR002,SKU0001,3.81,3.81,0.0,False,None,False,False,False,1.045,935,False,False,Cloudy,8.3,2.4,83,0,75,False,0.0,19,4,10.57,10.25,1,2,8,False,False,False,False,6,6,22.86,12.36,0.0,10.5,45.93,2,0,3,21.92,False,
2024-02-20,STR002,SKU0002,1.69,1.69,0.0,False,None,False,False,False,1.014,894,False,False,Cloudy,8.3,2.4,276,0,244,False,0.0,9,30,16.86,31.04,1,2,8,False,False,False,False,13,13,21.97,13.13,0.0,8.84,40.24,19,0,10,8.3,False,
2024-02-20,STR002,SKU0003,1.77,1.77,0.0,False,None,False,False,False,0.988,992,False,False,Cloudy,8.3,2.4,93,23,99,False,0.0,15,19,16.57,16.57,1,2,8,False,False,False,False,17,17,30.09,17.0,0.0,13.09,43.5,0,0,12,6.87,False,
2024-02-20,STR002,SKU0004,11.17,11.17,0.0,False,None,False,False,False,1.029,873,False,False,Cloudy,8.3,2.4,103,34,130,False,0.0,9,23,16.86,17.46,1,2,8,False,False,False,False,7,7,78.19,45.92,0.0,32.27,41.27,0,0,7,39.07,False,
2024-02-20,STR002,SKU0005,1.32,1.32,0.0,False,None,False,False,False,1.0,908,False,False,Cloudy,8.3,2.4,139,2,134,False,0.0,3,9,11.57,12.39,1,2,8,False,False,False,False,7,7,9.24,6.09,0.0,3.15,34.09,0,0,5,6.1,False,
2024-02-21,STR001,SKU0001,3.81,3.81,0.0,False,None,False,False,False,1.04,1414,False,False,Cloudy,10.3,1.1,122,10,108,False,0.0,5,6,10.0,36.93,2,2,8,False,False,False,False,12,12,45.72,24.72,0.0,21.0,45.93,12,0,7,19.0,False,
2024-02-21,STR001,SKU0002,1.69,1.69,0.0,False,None,False,False,False,1.042,1648,False,False,Cloudy,10.3,1.1,285,0,213,False,0.0,26,39,38.29,41.32,2,2,8,False,False,False,False,54,54,91.26,54.54,0.0,36.72,40.24,18,0,25,7.47,False,
2024-02-21,STR001,SKU0003,1.77,1.77,0.0,False,None,False,False,False,1.061,1531,False,False,Cloudy,10.3,1.1,86,0,76,False,0.0,23,18,19.29,18.82,2,2,8,False,False,False,False,10,10,17.7,10.0,0.0,7.7,43.5,0,0,7,7.56,False,
2024-02-21,STR001,SKU0004,11.17,11.17,0.0,False,None,False,False,False,1.053,1609,False,False,Cloudy,10.3,1.1,160,2,137,False,0.0,26,19,18.29,24.07,2,2,8,False,False,False,False,25,25,279.25,164.0,0.0,115.25,41.27,0,0,17,48.07,False,
2024-02-21,STR001,SKU0005,1.32,1.32,0.0,False,None,False,False,False,1.047,1620,False,False,Cloudy,10.3,1.1,165,53,187,False,0.0,24,19,15.86,23.79,2,2,8,False,False,False,False,30,30,39.6,26.1,0.0,13.5,34.09,0,0,14,9.73,False,
